"","component","grpvar","term","grp","condval","condsd"
"cond.148","cond","variable:food.microbes","(Intercept)","ASV0004:Larval food_MMO",-0.875870302855631,4.15079611147682
"cond.149","cond","variable:food.microbes","(Intercept)","ASV0005:Bamboo_ALL",-0.509148076071198,2.56493019318729
"cond.150","cond","variable:food.microbes","(Intercept)","ASV0005:Bamboo_ECO",-0.037828193389382,5.26389778064758
"cond.151","cond","variable:food.microbes","(Intercept)","ASV0005:Bamboo_EMO",-4.70747635505783,3.25349638523595
"cond.152","cond","variable:food.microbes","(Intercept)","ASV0005:Bamboo_MEM",-6.45240245847724,3.75368883220988
"cond.153","cond","variable:food.microbes","(Intercept)","ASV0005:Bamboo_MMO",-2.97117687185259,5.0140070278292
"cond.154","cond","variable:food.microbes","(Intercept)","ASV0005:Larval food_ALL",5.76612765746333,2.11437193710829
"cond.155","cond","variable:food.microbes","(Intercept)","ASV0005:Larval food_ECO",-0.0310054555739398,5.28104470958151
"cond.156","cond","variable:food.microbes","(Intercept)","ASV0005:Larval food_EMO",4.90384881662453,2.0931348132231
"cond.157","cond","variable:food.microbes","(Intercept)","ASV0005:Larval food_MEM",5.42194263670617,1.96142117288549
"cond.158","cond","variable:food.microbes","(Intercept)","ASV0005:Larval food_MMO",-0.660393341485593,4.27741357204765
"cond.159","cond","variable:food.microbes","(Intercept)","ASV0006:Bamboo_ALL",-2.65478646777053,1.85502798696383
"cond.160","cond","variable:food.microbes","(Intercept)","ASV0006:Bamboo_ECO",-0.212758152165602,4.87881345454741
"cond.161","cond","variable:food.microbes","(Intercept)","ASV0006:Bamboo_EMO",-7.04373516598366,2.48300909078253
"cond.162","cond","variable:food.microbes","(Intercept)","ASV0006:Bamboo_MEM",-9.52107045963809,2.32948005551132
"cond.163","cond","variable:food.microbes","(Intercept)","ASV0006:Bamboo_MMO",0.609137789014728,2.26940806910824
"cond.164","cond","variable:food.microbes","(Intercept)","ASV0006:Larval food_ALL",7.91697213570469,1.78297736854079
"cond.165","cond","variable:food.microbes","(Intercept)","ASV0006:Larval food_ECO",-0.254780068997005,4.80003655764897
"cond.166","cond","variable:food.microbes","(Intercept)","ASV0006:Larval food_EMO",5.91153167506095,1.75705222588376
"cond.167","cond","variable:food.microbes","(Intercept)","ASV0006:Larval food_MEM",7.30207504046314,1.71048220667447
"cond.168","cond","variable:food.microbes","(Intercept)","ASV0006:Larval food_MMO",11.0230171751555,1.8987569776014
"cond.169","cond","variable:food.microbes","(Intercept)","ASV0007:Bamboo_ALL",-3.7578534441801,2.01801367311733
"cond.170","cond","variable:food.microbes","(Intercept)","ASV0007:Bamboo_ECO",-0.194063428263031,4.91573587567551
"cond.171","cond","variable:food.microbes","(Intercept)","ASV0007:Bamboo_EMO",-6.71765662971713,2.59384252606196
"cond.172","cond","variable:food.microbes","(Intercept)","ASV0007:Bamboo_MEM",-4.07185933317546,1.9386847973606
"cond.173","cond","variable:food.microbes","(Intercept)","ASV0007:Bamboo_MMO",-0.750435041208644,2.46254473748511
"cond.174","cond","variable:food.microbes","(Intercept)","ASV0007:Larval food_ALL",5.03232945467309,1.84310850140166
"cond.175","cond","variable:food.microbes","(Intercept)","ASV0007:Larval food_ECO",-0.151077794117044,5.00308753301765
"cond.176","cond","variable:food.microbes","(Intercept)","ASV0007:Larval food_EMO",5.09690990442025,1.83480677967592
"cond.177","cond","variable:food.microbes","(Intercept)","ASV0007:Larval food_MEM",5.88372147103789,1.73968342527217
"cond.178","cond","variable:food.microbes","(Intercept)","ASV0007:Larval food_MMO",11.9926835381668,1.9295383883193
"cond.179","cond","variable:food.microbes","(Intercept)","ASV0009:Bamboo_ALL",-2.24386906169911,2.21072415624437
"cond.180","cond","variable:food.microbes","(Intercept)","ASV0009:Bamboo_ECO",-0.141695190949181,5.02367878115068
"cond.181","cond","variable:food.microbes","(Intercept)","ASV0009:Bamboo_EMO",-6.25399844002715,2.75823607198061
"cond.182","cond","variable:food.microbes","(Intercept)","ASV0009:Bamboo_MEM",-2.51367705139278,2.09423650771584
"cond.183","cond","variable:food.microbes","(Intercept)","ASV0009:Bamboo_MMO",-5.15197882052114,3.69047825900251
"cond.184","cond","variable:food.microbes","(Intercept)","ASV0009:Larval food_ALL",5.88832312136374,1.92732155661041
"cond.185","cond","variable:food.microbes","(Intercept)","ASV0009:Larval food_ECO",-0.123482861916351,5.06262265729562
"cond.186","cond","variable:food.microbes","(Intercept)","ASV0009:Larval food_EMO",5.19462203097604,1.92356089154133
"cond.187","cond","variable:food.microbes","(Intercept)","ASV0009:Larval food_MEM",5.97364403246885,1.79214835992947
"cond.188","cond","variable:food.microbes","(Intercept)","ASV0009:Larval food_MMO",9.35493913204176,2.12328830945496
"cond.189","cond","variable:food.microbes","(Intercept)","ASV0010:Bamboo_ALL",-2.22670682285657,2.55865071704324
"cond.190","cond","variable:food.microbes","(Intercept)","ASV0010:Bamboo_ECO",7.98642855078734,1.87794068110738
"cond.191","cond","variable:food.microbes","(Intercept)","ASV0010:Bamboo_EMO",1.20892397760032,2.19240942115543
"cond.192","cond","variable:food.microbes","(Intercept)","ASV0010:Bamboo_MEM",-1.56427782853955,2.32197805395576
"cond.193","cond","variable:food.microbes","(Intercept)","ASV0010:Bamboo_MMO",-3.8675106989227,5.05999413173798
"cond.194","cond","variable:food.microbes","(Intercept)","ASV0010:Larval food_ALL",4.0020537174526,2.04921854417338
"cond.195","cond","variable:food.microbes","(Intercept)","ASV0010:Larval food_ECO",-0.0926625060001809,5.13197596992545
"cond.196","cond","variable:food.microbes","(Intercept)","ASV0010:Larval food_EMO",3.76959023441167,1.9819946919042
"cond.197","cond","variable:food.microbes","(Intercept)","ASV0010:Larval food_MEM",3.01199835239204,1.87956314807907
"cond.198","cond","variable:food.microbes","(Intercept)","ASV0010:Larval food_MMO",-0.957611621753449,4.00350946873657
"cond.199","cond","variable:food.microbes","(Intercept)","ASV0011:Bamboo_ALL",-1.62151034182966,1.98499426355144
"cond.200","cond","variable:food.microbes","(Intercept)","ASV0011:Bamboo_ECO",-0.0277505201016142,5.28931969256435
"cond.201","cond","variable:food.microbes","(Intercept)","ASV0011:Bamboo_EMO",-4.99846520114685,2.74410573871927
"cond.202","cond","variable:food.microbes","(Intercept)","ASV0011:Bamboo_MEM",-7.32665212596178,2.54698115491761
"cond.203","cond","variable:food.microbes","(Intercept)","ASV0011:Bamboo_MMO",-4.44625422432553,3.10998325240615
"cond.204","cond","variable:food.microbes","(Intercept)","ASV0011:Larval food_ALL",6.15173249054627,1.85362349484729
"cond.205","cond","variable:food.microbes","(Intercept)","ASV0011:Larval food_ECO",-0.0243111120174936,5.29813223258366
"cond.206","cond","variable:food.microbes","(Intercept)","ASV0011:Larval food_EMO",5.83770687889937,1.85706165439809
"cond.207","cond","variable:food.microbes","(Intercept)","ASV0011:Larval food_MEM",5.69351869268553,1.76503222944216
"cond.208","cond","variable:food.microbes","(Intercept)","ASV0011:Larval food_MMO",-0.600527482794546,4.30989158306724
"cond.209","cond","variable:food.microbes","(Intercept)","ASV0012:Bamboo_ALL",-1.35916844824391,3.56561185683547
"cond.210","cond","variable:food.microbes","(Intercept)","ASV0012:Bamboo_ECO",-0.0814290912798645,5.15936786462364
"cond.211","cond","variable:food.microbes","(Intercept)","ASV0012:Bamboo_EMO",-3.9204779694252,4.80337656609769
"cond.212","cond","variable:food.microbes","(Intercept)","ASV0012:Bamboo_MEM",-3.72285881747215,5.55394040562218
"cond.213","cond","variable:food.microbes","(Intercept)","ASV0012:Bamboo_MMO",-1.45651150281459,5.40135175470978
"cond.214","cond","variable:food.microbes","(Intercept)","ASV0012:Larval food_ALL",2.67570433112028,2.43534615671244
"cond.215","cond","variable:food.microbes","(Intercept)","ASV0012:Larval food_ECO",-0.0961412446722194,5.12445604443925
"cond.216","cond","variable:food.microbes","(Intercept)","ASV0012:Larval food_EMO",1.47540824336959,2.37072740459607
"cond.217","cond","variable:food.microbes","(Intercept)","ASV0012:Larval food_MEM",3.66100225780976,2.15971478067895
"cond.218","cond","variable:food.microbes","(Intercept)","ASV0012:Larval food_MMO",8.84304391730033,2.59724857943188
"cond.219","cond","variable:food.microbes","(Intercept)","ASV0013:Bamboo_ALL",3.97063763074914,1.71535862997405
"cond.220","cond","variable:food.microbes","(Intercept)","ASV0013:Bamboo_ECO",-0.0268843396758104,5.29151783490081
"cond.221","cond","variable:food.microbes","(Intercept)","ASV0013:Bamboo_EMO",7.87394230398626,1.7275846763677
"cond.222","cond","variable:food.microbes","(Intercept)","ASV0013:Bamboo_MEM",4.60063460343189,1.69948204470579
"cond.223","cond","variable:food.microbes","(Intercept)","ASV0013:Bamboo_MMO",-4.82857269295509,2.78641245648191
"cond.224","cond","variable:food.microbes","(Intercept)","ASV0013:Larval food_ALL",-3.825184595722,2.80805098415802
"cond.225","cond","variable:food.microbes","(Intercept)","ASV0013:Larval food_ECO",-0.027824618348203,5.28911715511413
"cond.226","cond","variable:food.microbes","(Intercept)","ASV0013:Larval food_EMO",-4.54347747968076,2.68595502756427
"cond.227","cond","variable:food.microbes","(Intercept)","ASV0013:Larval food_MEM",-4.04410355774039,2.75472302743314
"cond.228","cond","variable:food.microbes","(Intercept)","ASV0013:Larval food_MMO",-0.724955198420774,4.15305001335054
"cond.229","cond","variable:food.microbes","(Intercept)","ASV0016:Bamboo_ALL",-0.276883757519644,2.6755342358341
"cond.230","cond","variable:food.microbes","(Intercept)","ASV0016:Bamboo_ECO",-0.0378266271205723,5.26393974143676
"cond.231","cond","variable:food.microbes","(Intercept)","ASV0016:Bamboo_EMO",-4.54244738609915,3.44682567040765
"cond.232","cond","variable:food.microbes","(Intercept)","ASV0016:Bamboo_MEM",-5.95166385867792,4.40999389509879
"cond.233","cond","variable:food.microbes","(Intercept)","ASV0016:Bamboo_MMO",-2.53195702482668,5.24489203562479
"cond.234","cond","variable:food.microbes","(Intercept)","ASV0016:Larval food_ALL",3.90029948969803,2.19947140356164
"cond.235","cond","variable:food.microbes","(Intercept)","ASV0016:Larval food_ECO",-0.0329414596288302,5.27614331349302
"cond.236","cond","variable:food.microbes","(Intercept)","ASV0016:Larval food_EMO",5.36109516718458,2.14951548477426
"cond.237","cond","variable:food.microbes","(Intercept)","ASV0016:Larval food_MEM",5.54317756255939,2.00931235907079
"cond.238","cond","variable:food.microbes","(Intercept)","ASV0016:Larval food_MMO",-0.706786103423353,4.23949165523709
"cond.239","cond","variable:food.microbes","(Intercept)","ASV0019:Bamboo_ALL",-8.08417711785241,2.7522662540093
"cond.240","cond","variable:food.microbes","(Intercept)","ASV0019:Bamboo_ECO",-0.0333158443307996,5.2751715544971
"cond.241","cond","variable:food.microbes","(Intercept)","ASV0019:Bamboo_EMO",6.67677838787266,1.92530680870259
"cond.242","cond","variable:food.microbes","(Intercept)","ASV0019:Bamboo_MEM",-0.381973501030947,1.97705909489796
"cond.243","cond","variable:food.microbes","(Intercept)","ASV0019:Bamboo_MMO",-4.43965228516775,3.29615881633322
"cond.244","cond","variable:food.microbes","(Intercept)","ASV0019:Larval food_ALL",3.05961150342675,1.92852012032779
"cond.245","cond","variable:food.microbes","(Intercept)","ASV0019:Larval food_ECO",-0.0386498962620755,5.2617109727849
"cond.246","cond","variable:food.microbes","(Intercept)","ASV0019:Larval food_EMO",8.24861558083344,1.90351700382261
"cond.247","cond","variable:food.microbes","(Intercept)","ASV0019:Larval food_MEM",-4.22411695682493,2.76033199003136
"cond.248","cond","variable:food.microbes","(Intercept)","ASV0019:Larval food_MMO",-0.920948172731465,4.00681482677911
"cond.249","cond","variable:food.microbes","(Intercept)","ASV0024:Bamboo_ALL",-2.01045688458589,2.00446347721543
"cond.250","cond","variable:food.microbes","(Intercept)","ASV0024:Bamboo_ECO",-0.0836557201460692,5.15278900209793
"cond.251","cond","variable:food.microbes","(Intercept)","ASV0024:Bamboo_EMO",0.849584073648902,1.90853980657576
"cond.252","cond","variable:food.microbes","(Intercept)","ASV0024:Bamboo_MEM",-1.8239530223413,1.92130470320923
"cond.253","cond","variable:food.microbes","(Intercept)","ASV0024:Bamboo_MMO",-5.32025301148168,3.09675034960382
"cond.254","cond","variable:food.microbes","(Intercept)","ASV0024:Larval food_ALL",5.31494678223346,1.84460032688651
"cond.255","cond","variable:food.microbes","(Intercept)","ASV0024:Larval food_ECO",-0.0960336533252786,5.12412113166299
"cond.256","cond","variable:food.microbes","(Intercept)","ASV0024:Larval food_EMO",5.51231801448467,1.85299703138847
"cond.257","cond","variable:food.microbes","(Intercept)","ASV0024:Larval food_MEM",5.26724146557119,1.74955540850795
"cond.258","cond","variable:food.microbes","(Intercept)","ASV0024:Larval food_MMO",-1.43685923633764,3.64225886109955
"cond.259","cond","variable:food.microbes","(Intercept)","ASV0027:Bamboo_ALL",1.53862387906006,1.83685118474599
"cond.260","cond","variable:food.microbes","(Intercept)","ASV0027:Bamboo_ECO",-0.0338324177677051,5.27383255046345
"cond.261","cond","variable:food.microbes","(Intercept)","ASV0027:Bamboo_EMO",-5.31330586850696,2.64153132744569
"cond.262","cond","variable:food.microbes","(Intercept)","ASV0027:Bamboo_MEM",2.34180543593003,1.78985537007807
"cond.263","cond","variable:food.microbes","(Intercept)","ASV0027:Bamboo_MMO",6.14642846502523,2.22257013981444
"cond.264","cond","variable:food.microbes","(Intercept)","ASV0027:Larval food_ALL",-4.05248911947086,2.78890716123924
"cond.265","cond","variable:food.microbes","(Intercept)","ASV0027:Larval food_ECO",-0.0440153803250627,5.24827040064994
"cond.266","cond","variable:food.microbes","(Intercept)","ASV0027:Larval food_EMO",-4.89845681199175,2.65812478436123
"cond.267","cond","variable:food.microbes","(Intercept)","ASV0027:Larval food_MEM",-4.30956382046198,2.71440172804957
"cond.268","cond","variable:food.microbes","(Intercept)","ASV0027:Larval food_MMO",8.58865276347875,1.90084366729653
"cond.269","cond","variable:food.microbes","(Intercept)","ASV0030:Bamboo_ALL",-0.394160106565025,5.36935289325494
"cond.270","cond","variable:food.microbes","(Intercept)","ASV0030:Bamboo_ECO",6.88923270589883,2.65859597756549
"cond.271","cond","variable:food.microbes","(Intercept)","ASV0030:Bamboo_EMO",-0.588044694037225,5.37845335542805
