"","component","grpvar","term","grp","condval","condsd"
"cond.202","cond","variable:Microbe_treatment","(Intercept)","ASV0101:MEM",0.438487617911537,1.34795351270919
"cond.203","cond","variable:Microbe_treatment","(Intercept)","ASV0101:MMO",-0.18589216732149,2.20329127585066
"cond.204","cond","variable:Microbe_treatment","(Intercept)","ASV0102:EMO",-1.37402302114317,1.26222150720107
"cond.205","cond","variable:Microbe_treatment","(Intercept)","ASV0102:MEM",-2.48289155933211,1.30054201824733
"cond.206","cond","variable:Microbe_treatment","(Intercept)","ASV0102:MMO",3.71161655841256,1.29688089644594
"cond.207","cond","variable:Microbe_treatment","(Intercept)","ASV0105:EMO",-1.16703371291709,1.33231526408776
"cond.208","cond","variable:Microbe_treatment","(Intercept)","ASV0105:MEM",-2.91309813999184,1.54215446456386
"cond.209","cond","variable:Microbe_treatment","(Intercept)","ASV0105:MMO",4.62135471778726,1.33356248587867
"cond.210","cond","variable:Microbe_treatment","(Intercept)","ASV0111:EMO",0.212824736362296,1.26297521142663
"cond.211","cond","variable:Microbe_treatment","(Intercept)","ASV0111:MEM",-0.12207132121399,1.26227375971964
"cond.212","cond","variable:Microbe_treatment","(Intercept)","ASV0111:MMO",-0.985164107440825,1.8229283137497
"cond.213","cond","variable:Microbe_treatment","(Intercept)","ASV0112:EMO",-0.235354110652746,1.36631515167178
"cond.214","cond","variable:Microbe_treatment","(Intercept)","ASV0112:MEM",-0.30691171236331,1.36580554956334
"cond.215","cond","variable:Microbe_treatment","(Intercept)","ASV0112:MMO",-0.455704642389804,2.02956866777672
"cond.216","cond","variable:Microbe_treatment","(Intercept)","ASV0115:EMO",0.308544463168329,1.29693135201319
"cond.217","cond","variable:Microbe_treatment","(Intercept)","ASV0115:MEM",-0.334155620771267,1.31891254137185
"cond.218","cond","variable:Microbe_treatment","(Intercept)","ASV0115:MMO",-0.603028446082096,1.95735978454745
"cond.219","cond","variable:Microbe_treatment","(Intercept)","ASV0116:EMO",0.662402571927367,1.2765445709663
"cond.220","cond","variable:Microbe_treatment","(Intercept)","ASV0116:MEM",0.411284136063199,1.27414436853467
"cond.221","cond","variable:Microbe_treatment","(Intercept)","ASV0116:MMO",-0.601750659175796,1.95429339140163
"cond.222","cond","variable:Microbe_treatment","(Intercept)","ASV0119:EMO",0.259648999592237,1.3046689434924
"cond.223","cond","variable:Microbe_treatment","(Intercept)","ASV0119:MEM",-0.91164984977031,1.33735019498124
"cond.224","cond","variable:Microbe_treatment","(Intercept)","ASV0119:MMO",-0.821746439285132,1.87934482759683
"cond.225","cond","variable:Microbe_treatment","(Intercept)","ASV0123:EMO",-0.880248023475526,1.33486424210349
"cond.226","cond","variable:Microbe_treatment","(Intercept)","ASV0123:MEM",-0.0716712674037098,1.30752748651212
"cond.227","cond","variable:Microbe_treatment","(Intercept)","ASV0123:MMO",-0.834531280126972,1.8748209217667
"cond.228","cond","variable:Microbe_treatment","(Intercept)","ASV0128:EMO",-0.150190343529917,1.3789747475614
"cond.229","cond","variable:Microbe_treatment","(Intercept)","ASV0128:MEM",-0.636870146168654,1.39780134700804
"cond.230","cond","variable:Microbe_treatment","(Intercept)","ASV0128:MMO",-0.379193069239591,2.0721903900958
"cond.231","cond","variable:Microbe_treatment","(Intercept)","ASV0139:EMO",0.0495324630314604,1.37662260502633
"cond.232","cond","variable:Microbe_treatment","(Intercept)","ASV0139:MEM",-0.574038917506535,1.40188889762996
"cond.233","cond","variable:Microbe_treatment","(Intercept)","ASV0139:MMO",-0.362355010814823,2.08213247698142
"cond.234","cond","variable:Microbe_treatment","(Intercept)","ASV0145:EMO",-3.87926367760137,1.52910239811464
