"","component","grpvar","term","grp","condval","condsd"
"cond.298","cond","variable:Microbe_treatment","(Intercept)","ASV0220:MEM",-1.20057291703854,1.07604335537204
"cond.299","cond","variable:Microbe_treatment","(Intercept)","ASV0220:MMO",1.1317840198119,1.05782583977225
"cond.300","cond","variable:Microbe_treatment","(Intercept)","ASV0225:ALL",-0.22196505007112,1.02981323862601
"cond.301","cond","variable:Microbe_treatment","(Intercept)","ASV0225:ECO",-0.0138505177390969,1.80893245664088
"cond.302","cond","variable:Microbe_treatment","(Intercept)","ASV0225:EMO",0.313577133404651,1.0315611931047
"cond.303","cond","variable:Microbe_treatment","(Intercept)","ASV0225:MEM",-0.0669885964272495,0.993785825821423
"cond.304","cond","variable:Microbe_treatment","(Intercept)","ASV0225:MMO",-0.928113039821507,1.38785642750187
"cond.305","cond","variable:Microbe_treatment","(Intercept)","ASV0262:ALL",-1.73845258713285,1.24667584132097
"cond.306","cond","variable:Microbe_treatment","(Intercept)","ASV0262:ECO",-0.183155446091937,1.68175037473047
"cond.307","cond","variable:Microbe_treatment","(Intercept)","ASV0262:EMO",-1.72092620113148,1.24901830876106
"cond.308","cond","variable:Microbe_treatment","(Intercept)","ASV0262:MEM",0.589043359056688,0.961219072744741
"cond.309","cond","variable:Microbe_treatment","(Intercept)","ASV0262:MMO",2.08995018137295,1.01186865796707
"cond.310","cond","variable:Microbe_treatment","(Intercept)","ASV0276:ALL",-0.813004981562883,1.09591210000629
"cond.311","cond","variable:Microbe_treatment","(Intercept)","ASV0276:ECO",-0.0128856041139382,1.80978421345026
"cond.312","cond","variable:Microbe_treatment","(Intercept)","ASV0276:EMO",0.268231220899816,1.0360806916784
"cond.313","cond","variable:Microbe_treatment","(Intercept)","ASV0276:MEM",0.448822306814734,0.977559830137474
"cond.314","cond","variable:Microbe_treatment","(Intercept)","ASV0276:MMO",-0.901125856565514,1.39512490009464
"cond.315","cond","variable:Microbe_treatment","(Intercept)","ASV0289:ALL",-0.597822396992673,1.01577836119775
"cond.316","cond","variable:Microbe_treatment","(Intercept)","ASV0289:ECO",-0.0146845450256881,1.80818409872658
"cond.317","cond","variable:Microbe_treatment","(Intercept)","ASV0289:EMO",1.34329502642358,0.945948728683716
"cond.318","cond","variable:Microbe_treatment","(Intercept)","ASV0289:MEM",-0.445530444550211,0.981614587822492
"cond.319","cond","variable:Microbe_treatment","(Intercept)","ASV0289:MMO",-1.1209054497629,1.34268503972024
"cond.320","cond","variable:Microbe_treatment","(Intercept)","ASV0311:ALL",-0.130082085774697,0.980677169256048
"cond.321","cond","variable:Microbe_treatment","(Intercept)","ASV0311:ECO",-0.0160428148750279,1.80698587391008
"cond.322","cond","variable:Microbe_treatment","(Intercept)","ASV0311:EMO",1.18392684393206,0.943028238607431
"cond.323","cond","variable:Microbe_treatment","(Intercept)","ASV0311:MEM",-0.57916970789605,0.977880023868936
"cond.324","cond","variable:Microbe_treatment","(Intercept)","ASV0311:MMO",-1.18504307961001,1.32924013575819
"cond.325","cond","variable:Food_type","(Intercept)","ASV0001:Bamboo",0.821101358502716,0.899774000560524
"cond.326","cond","variable:Food_type","(Intercept)","ASV0001:Larval food",3.17422776916664,0.853822171963578
"cond.327","cond","variable:Food_type","(Intercept)","ASV0002:Bamboo",0.398039708314424,0.892371532522594
"cond.328","cond","variable:Food_type","(Intercept)","ASV0002:Larval food",3.05707742792842,0.835921653859849
"cond.329","cond","variable:Food_type","(Intercept)","ASV0003:Bamboo",2.84686903460751,0.839366055404687
"cond.330","cond","variable:Food_type","(Intercept)","ASV0003:Larval food",3.75491954896801,0.85638025944256
"cond.331","cond","variable:Food_type","(Intercept)","ASV0004:Bamboo",-1.16890452296805,1.03377543452152
"cond.332","cond","variable:Food_type","(Intercept)","ASV0004:Larval food",0.973006505642507,0.945366857751616
"cond.333","cond","variable:Food_type","(Intercept)","ASV0005:Bamboo",-2.00205238808316,1.103670715511
"cond.334","cond","variable:Food_type","(Intercept)","ASV0005:Larval food",2.03450217205769,0.900758249310472
"cond.335","cond","variable:Food_type","(Intercept)","ASV0006:Bamboo",-0.751470835408294,0.883665691434767
"cond.336","cond","variable:Food_type","(Intercept)","ASV0006:Larval food",5.13571875651238,0.833924591827705
"cond.337","cond","variable:Food_type","(Intercept)","ASV0007:Bamboo",-1.30802913689095,0.942179973593326
"cond.338","cond","variable:Food_type","(Intercept)","ASV0007:Larval food",4.08423054194845,0.839704413059565
"cond.339","cond","variable:Food_type","(Intercept)","ASV0009:Bamboo",-1.03100799252413,0.945784912161801
"cond.340","cond","variable:Food_type","(Intercept)","ASV0009:Larval food",3.47648411627402,0.848240644266063
"cond.341","cond","variable:Food_type","(Intercept)","ASV0010:Bamboo",0.254048104510855,0.886212100589535
"cond.342","cond","variable:Food_type","(Intercept)","ASV0010:Larval food",1.89737646514421,0.875104331921424
"cond.343","cond","variable:Food_type","(Intercept)","ASV0011:Bamboo",-2.05417315984004,1.09332772770208
"cond.344","cond","variable:Food_type","(Intercept)","ASV0011:Larval food",2.46614667892038,0.885718672032228
"cond.345","cond","variable:Food_type","(Intercept)","ASV0012:Bamboo",-1.66955847630432,1.09930898111353
"cond.346","cond","variable:Food_type","(Intercept)","ASV0012:Larval food",1.91107607967915,0.892945832732012
"cond.347","cond","variable:Food_type","(Intercept)","ASV0013:Bamboo",3.54033470501303,0.873891007661244
"cond.348","cond","variable:Food_type","(Intercept)","ASV0013:Larval food",-2.75118286023946,1.32954706336711
"cond.349","cond","variable:Food_type","(Intercept)","ASV0016:Bamboo",-2.03621625591088,1.10736375654954
"cond.350","cond","variable:Food_type","(Intercept)","ASV0016:Larval food",1.92208885715975,0.905119290651837
"cond.351","cond","variable:Food_type","(Intercept)","ASV0019:Bamboo",0.294988336334595,0.904299738208151
"cond.352","cond","variable:Food_type","(Intercept)","ASV0019:Larval food",1.26672303938614,0.91107161030282
"cond.353","cond","variable:Food_type","(Intercept)","ASV0024:Bamboo",-0.417498895492577,0.910534884571953
"cond.354","cond","variable:Food_type","(Intercept)","ASV0024:Larval food",2.48773721997637,0.881656809733579
"cond.355","cond","variable:Food_type","(Intercept)","ASV0027:Bamboo",2.10206546610023,0.878141145332287
"cond.356","cond","variable:Food_type","(Intercept)","ASV0027:Larval food",-0.358562187826731,0.989233317177074
"cond.357","cond","variable:Food_type","(Intercept)","ASV0030:Bamboo",-0.553820160961409,1.12349671913332
"cond.358","cond","variable:Food_type","(Intercept)","ASV0030:Larval food",1.08498723721448,0.954069137300291
"cond.359","cond","variable:Food_type","(Intercept)","ASV0032:Bamboo",2.44272031484943,0.884894898056226
"cond.360","cond","variable:Food_type","(Intercept)","ASV0032:Larval food",-2.43042705562297,1.36988949061278
"cond.361","cond","variable:Food_type","(Intercept)","ASV0033:Bamboo",1.2319921440212,0.887917215068872
"cond.362","cond","variable:Food_type","(Intercept)","ASV0033:Larval food",1.17397488892425,0.915045773727132
"cond.363","cond","variable:Food_type","(Intercept)","ASV0043:Bamboo",1.30553165550177,0.921810944553918
"cond.364","cond","variable:Food_type","(Intercept)","ASV0043:Larval food",-2.62882136471036,1.36138429418172
"cond.365","cond","variable:Food_type","(Intercept)","ASV0053:Bamboo",2.54351662851684,0.868185755685173
"cond.366","cond","variable:Food_type","(Intercept)","ASV0053:Larval food",-1.20258976510575,1.119098706377
"cond.367","cond","variable:Food_type","(Intercept)","ASV0054:Bamboo",-0.584838187164213,0.948505046885882
"cond.368","cond","variable:Food_type","(Intercept)","ASV0054:Larval food",1.52068510944597,0.89661531604208
"cond.369","cond","variable:Food_type","(Intercept)","ASV0055:Bamboo",1.9695821980568,0.895133676379186
"cond.370","cond","variable:Food_type","(Intercept)","ASV0055:Larval food",-2.09834326517755,1.41410660594948
"cond.371","cond","variable:Food_type","(Intercept)","ASV0058:Bamboo",1.88268927164757,0.896945844435454
"cond.372","cond","variable:Food_type","(Intercept)","ASV0058:Larval food",-2.24323025669425,1.39636686046361
"cond.373","cond","variable:Food_type","(Intercept)","ASV0059:Bamboo",-0.777334368893485,0.932430408059264
"cond.374","cond","variable:Food_type","(Intercept)","ASV0059:Larval food",2.355812811483,0.885086093653334
"cond.375","cond","variable:Food_type","(Intercept)","ASV0060:Bamboo",1.76861489072692,0.891018832624069
"cond.376","cond","variable:Food_type","(Intercept)","ASV0060:Larval food",-2.12610041867218,1.41098788542034
"cond.377","cond","variable:Food_type","(Intercept)","ASV0061:Bamboo",1.98506528122714,0.868498479032973
"cond.378","cond","variable:Food_type","(Intercept)","ASV0061:Larval food",-0.481837375555663,1.03037515256606
"cond.379","cond","variable:Food_type","(Intercept)","ASV0066:Bamboo",-1.57289567076594,1.02587447674462
"cond.380","cond","variable:Food_type","(Intercept)","ASV0066:Larval food",1.78008251793024,0.905170737686655
"cond.381","cond","variable:Food_type","(Intercept)","ASV0070:Bamboo",1.72870706986082,0.897038956065014
"cond.382","cond","variable:Food_type","(Intercept)","ASV0070:Larval food",-2.29579519831112,1.39127901268256
"cond.383","cond","variable:Food_type","(Intercept)","ASV0079:Bamboo",0.761503690412236,0.881421624588956
"cond.384","cond","variable:Food_type","(Intercept)","ASV0079:Larval food",1.99947872515553,0.88594067859077
"cond.385","cond","variable:Food_type","(Intercept)","ASV0083:Bamboo",0.758070774325302,0.885121483583582
"cond.386","cond","variable:Food_type","(Intercept)","ASV0083:Larval food",1.79960553041171,0.892764721387147
"cond.387","cond","variable:Food_type","(Intercept)","ASV0085:Bamboo",-1.77128572831213,1.11790204038705
"cond.388","cond","variable:Food_type","(Intercept)","ASV0085:Larval food",1.18476956209369,0.939439437321218
"cond.389","cond","variable:Food_type","(Intercept)","ASV0087:Bamboo",2.04291427551348,0.89829337169148
"cond.390","cond","variable:Food_type","(Intercept)","ASV0087:Larval food",-2.3029290072066,1.38788650501267
"cond.391","cond","variable:Food_type","(Intercept)","ASV0099:Bamboo",0.516719549536013,0.892306174829731
"cond.392","cond","variable:Food_type","(Intercept)","ASV0099:Larval food",1.01338695519655,0.917505696063092
"cond.393","cond","variable:Food_type","(Intercept)","ASV0100:Bamboo",-2.06800771479804,1.09411384441182
"cond.394","cond","variable:Food_type","(Intercept)","ASV0100:Larval food",2.39365196127007,0.887148387388723
"cond.395","cond","variable:Food_type","(Intercept)","ASV0102:Bamboo",-1.31427454101697,1.02676933568067
"cond.396","cond","variable:Food_type","(Intercept)","ASV0102:Larval food",1.35644429555243,0.914905041833097
"cond.397","cond","variable:Food_type","(Intercept)","ASV0109:Bamboo",0.532875592263327,0.940371967488978
"cond.398","cond","variable:Food_type","(Intercept)","ASV0109:Larval food",-1.95278393549755,1.44442014422285
"cond.399","cond","variable:Food_type","(Intercept)","ASV0125:Bamboo",1.52458443406024,0.898618802940345
"cond.400","cond","variable:Food_type","(Intercept)","ASV0125:Larval food",-1.96145660912308,1.43396661122569
"cond.401","cond","variable:Food_type","(Intercept)","ASV0130:Bamboo",0.711580372197607,0.884971661390965
"cond.402","cond","variable:Food_type","(Intercept)","ASV0130:Larval food",1.20224897866467,0.907275166914582
"cond.403","cond","variable:Food_type","(Intercept)","ASV0134:Bamboo",-0.165635054838508,0.942313292854963
"cond.404","cond","variable:Food_type","(Intercept)","ASV0134:Larval food",0.350244012313447,0.976277935615049
"cond.405","cond","variable:Food_type","(Intercept)","ASV0138:Bamboo",1.18973481331447,0.915788057138563
"cond.406","cond","variable:Food_type","(Intercept)","ASV0138:Larval food",-2.15977290895359,1.41191730396772
"cond.407","cond","variable:Food_type","(Intercept)","ASV0149:Bamboo",2.23212520834959,0.878954960051713
"cond.408","cond","variable:Food_type","(Intercept)","ASV0149:Larval food",-1.89725863673568,1.44050604253868
"cond.409","cond","variable:Food_type","(Intercept)","ASV0150:Bamboo",-2.77122730182639,1.33129220148506
"cond.410","cond","variable:Food_type","(Intercept)","ASV0150:Larval food",2.19317282260951,0.900260406636665
"cond.411","cond","variable:Food_type","(Intercept)","ASV0152:Bamboo",0.850754811905143,0.930269770464648
"cond.412","cond","variable:Food_type","(Intercept)","ASV0152:Larval food",-2.03058596342668,1.43051999189335
"cond.413","cond","variable:Food_type","(Intercept)","ASV0164:Bamboo",1.02241520114458,0.903005702244479
"cond.414","cond","variable:Food_type","(Intercept)","ASV0164:Larval food",-0.677788644897435,1.04415535853256
"cond.415","cond","variable:Food_type","(Intercept)","ASV0210:Bamboo",-1.68218687618407,1.11859409214256
"cond.416","cond","variable:Food_type","(Intercept)","ASV0210:Larval food",0.986147516741138,0.952422756216775
"cond.417","cond","variable:Food_type","(Intercept)","ASV0212:Bamboo",0.59108910002548,0.942092669178692
"cond.418","cond","variable:Food_type","(Intercept)","ASV0212:Larval food",-2.02622121169046,1.43363905468225
"cond.419","cond","variable:Food_type","(Intercept)","ASV0218:Bamboo",-2.65546123055531,1.34818801116147
"cond.420","cond","variable:Food_type","(Intercept)","ASV0218:Larval food",1.67512256320918,0.923101915815592
"cond.421","cond","variable:Food_type","(Intercept)","ASV0220:Bamboo",0.594795885932809,0.936037034374508
"cond.422","cond","variable:Food_type","(Intercept)","ASV0220:Larval food",-1.91417983364809,1.44937581390124
"cond.423","cond","variable:Food_type","(Intercept)","ASV0225:Bamboo",0.543375532412619,0.944577345718162
"cond.424","cond","variable:Food_type","(Intercept)","ASV0225:Larval food",-1.94408701493857,1.44448624979457
"cond.425","cond","variable:Food_type","(Intercept)","ASV0262:Bamboo",-2.81140565488921,1.34045011876012
"cond.426","cond","variable:Food_type","(Intercept)","ASV0262:Larval food",1.34014918519048,0.935956198137301
"cond.427","cond","variable:Food_type","(Intercept)","ASV0276:Bamboo",0.487544433265866,0.948585942682241
"cond.428","cond","variable:Food_type","(Intercept)","ASV0276:Larval food",-2.02968425312066,1.43440785616156
"cond.429","cond","variable:Food_type","(Intercept)","ASV0289:Bamboo",0.935917435849993,0.924235986799694
"cond.430","cond","variable:Food_type","(Intercept)","ASV0289:Larval food",-2.21189078546149,1.40926133417809
"cond.431","cond","variable:Food_type","(Intercept)","ASV0311:Bamboo",1.05654705214028,0.919690380867814
"cond.432","cond","variable:Food_type","(Intercept)","ASV0311:Larval food",-2.16572351034272,1.41290223826819
