"","component","grpvar","term","grp","condval","condsd"
"cond.402","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0060:MMO:Larval food",-0.00834489130071432,0.803390041843651
"cond.403","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0061:EMO:Bamboo",-0.0732042306411421,0.73420415869257
"cond.404","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0061:EMO:Larval food",0.180216691676408,0.759004072540421
"cond.405","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0061:MEM:Bamboo",-0.0900334770175311,0.747504727508116
"cond.406","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0061:MEM:Larval food",-0.113630485680353,0.778830181352949
"cond.407","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0061:MMO:Bamboo",0.344521820127614,0.762821865782007
"cond.408","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0061:MMO:Larval food",-0.120801252330729,0.776470487564394
"cond.409","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0066:EMO:Bamboo",0.169962156235499,0.752119649973732
"cond.410","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0066:EMO:Larval food",-0.0131496301761525,0.731877828189003
"cond.411","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0066:MEM:Bamboo",-0.407943432315325,0.773440673438411
"cond.412","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0066:MEM:Larval food",0.394153784470808,0.747486681544789
"cond.413","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0066:MMO:Bamboo",-0.013898579196313,0.801411867891163
"cond.414","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0066:MMO:Larval food",-0.273431714888008,0.7885713657741
"cond.415","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0070:EMO:Bamboo",-0.400709901218011,0.803382092197881
"cond.416","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0070:EMO:Larval food",-0.00711408921606722,0.803845123937802
"cond.417","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0070:MEM:Bamboo",-0.208559878814069,0.767044813886847
"cond.418","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0070:MEM:Larval food",-0.0234635785342018,0.79868798209072
"cond.419","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0070:MMO:Bamboo",0.79080240261828,0.872449163059626
"cond.420","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0070:MMO:Larval food",-0.186402791382282,0.788114174568306
"cond.421","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0079:EMO:Bamboo",-0.138806612366452,0.778089184698508
"cond.422","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0079:EMO:Larval food",-0.31774683023015,0.78346752156981
"cond.423","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0079:MEM:Bamboo",0.0204191835273938,0.704863838773327
"cond.424","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0079:MEM:Larval food",0.0649787695888505,0.705146751256123
"cond.425","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0079:MMO:Bamboo",0.157158957366914,0.717352520270497
"cond.426","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0079:MMO:Larval food",0.381576133777545,0.735049835824584
"cond.427","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0083:EMO:Bamboo",-0.139543374572397,0.778020488446094
"cond.428","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0083:EMO:Larval food",-0.323561811089155,0.783898289952759
"cond.429","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0083:MEM:Bamboo",0.0011867948433155,0.704566470031633
"cond.430","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0083:MEM:Larval food",0.0734887044361124,0.704689835410216
"cond.431","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0083:MMO:Bamboo",0.169791034237168,0.717293502768006
"cond.432","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0083:MMO:Larval food",0.372890479708276,0.734664975044163
"cond.433","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0085:EMO:Bamboo",-0.250670680788447,0.768534394463842
"cond.434","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0085:EMO:Larval food",0.373676256163426,0.758417737903859
"cond.435","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0085:MEM:Bamboo",0.135245023255849,0.756304825375573
"cond.436","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0085:MEM:Larval food",-0.16010379970613,0.742455333130249
"cond.437","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0085:MMO:Bamboo",-0.0242980102887584,0.798269956793964
"cond.438","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0085:MMO:Larval food",-0.125345580353595,0.784627004665956
"cond.439","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0087:EMO:Bamboo",0.356086691132325,0.778511754845198
"cond.440","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0087:EMO:Larval food",-0.132005623164319,0.785403960870989
"cond.441","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0087:MEM:Bamboo",0.129976670969538,0.756832444294658
"cond.442","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0087:MEM:Larval food",-0.075735613659479,0.788467851863597
"cond.443","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0087:MMO:Bamboo",-0.27649135983971,0.791187872432752
"cond.444","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0087:MMO:Larval food",-0.00157204671228205,0.805905696864136
"cond.445","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0099:EMO:Bamboo",0.287207380660102,0.727210575878582
"cond.446","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0099:EMO:Larval food",-0.106878971628172,0.714438571575854
"cond.447","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0099:MEM:Bamboo",0.0579003755072049,0.71539236351385
"cond.448","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0099:MEM:Larval food",-0.0867790136621161,0.717771539544714
"cond.449","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0099:MMO:Bamboo",-0.285217621926065,0.766324626217824
"cond.450","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0099:MMO:Larval food",0.307258451363435,0.765407545812382
"cond.451","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0100:EMO:Bamboo",-0.226117574519543,0.768426681952504
"cond.452","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0100:EMO:Larval food",0.386063676551064,0.758074733932478
"cond.453","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0100:MEM:Bamboo",0.0519148582463138,0.754268568025814
"cond.454","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0100:MEM:Larval food",0.0292749129385545,0.737016671397662
"cond.455","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0100:MMO:Bamboo",-0.0108332974776913,0.802467072542574
"cond.456","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0100:MMO:Larval food",-0.233115818599229,0.786477957209588
"cond.457","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0102:EMO:Bamboo",0.480422751315499,0.749003617070518
"cond.458","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0102:EMO:Larval food",-0.456854271596562,0.732174327682062
"cond.459","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0102:MEM:Bamboo",-0.204622512914611,0.771466746874586
"cond.460","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0102:MEM:Larval food",-0.169578217672057,0.752035787567523
"cond.461","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0102:MMO:Bamboo",-0.434125269757374,0.754772920486501
"cond.462","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0102:MMO:Larval food",0.686076126407359,0.773765887250774
"cond.463","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0125:EMO:Bamboo",0.17818674889705,0.761512635363969
"cond.464","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0125:EMO:Larval food",-0.0846668152686911,0.788874434569237
"cond.465","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0125:MEM:Bamboo",0.0404916641921759,0.755071849978726
"cond.466","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0125:MEM:Larval food",-0.0627850130284436,0.790988809520145
"cond.467","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0125:MMO:Bamboo",-0.0182508360908825,0.766588358543467
"cond.468","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0125:MMO:Larval food",-0.00724517175295921,0.803774228217207
"cond.469","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0130:EMO:Bamboo",0.0404570327944497,0.702914549467716
"cond.470","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0130:EMO:Larval food",-0.00163160456833497,0.702093408424234
"cond.471","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0130:MEM:Bamboo",-0.760923995493795,0.740867063414907
"cond.472","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0130:MEM:Larval food",0.569728105360414,0.715351259926098
"cond.473","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0130:MMO:Bamboo",0.819320582261028,0.739306236356996
"cond.474","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0130:MMO:Larval food",-0.448663907010091,0.705334231222873
"cond.475","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0134:EMO:Bamboo",0.016946005078001,0.734354225128348
"cond.476","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0134:EMO:Larval food",0.219069150567792,0.738594004334898
"cond.477","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0134:MEM:Bamboo",0.081180074576664,0.733272876676663
"cond.478","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0134:MEM:Larval food",-0.0909092557191577,0.737625007821237
"cond.479","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0134:MMO:Bamboo",-0.0705535404319617,0.788911999287022
"cond.480","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0134:MMO:Larval food",-0.0539271872345795,0.791314387145044
"cond.481","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0138:EMO:Bamboo",0.392320448458708,0.781719041203349
"cond.482","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0138:EMO:Larval food",-0.202151733247027,0.786896022784268
"cond.483","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0138:MEM:Bamboo",-0.0937022701678212,0.75685730513468
"cond.484","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0138:MEM:Larval food",-0.0519031432133812,0.79194619315575
"cond.485","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0138:MMO:Bamboo",-0.234183910614282,0.787522469848725
"cond.486","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0138:MMO:Larval food",-0.0038142609326524,0.805042055438946
"cond.487","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0149:EMO:Bamboo",0.152694144323613,0.748196633520742
"cond.488","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0149:EMO:Larval food",-0.156550689388395,0.78156256180134
"cond.489","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0149:MEM:Bamboo",0.0403210185325811,0.743867788560731
"cond.490","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0149:MEM:Larval food",-0.129184746596431,0.78221487733462
"cond.491","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0149:MMO:Bamboo",-0.017903783385843,0.75693810412028
"cond.492","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0149:MMO:Larval food",-0.0220622880188867,0.798726964796203
"cond.493","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0150:EMO:Bamboo",-0.140806451959503,0.78173473101808
"cond.494","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0150:EMO:Larval food",0.283991302019506,0.763785515100311
"cond.495","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0150:MEM:Bamboo",-0.150706482269274,0.783403756747327
"cond.496","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0150:MEM:Larval food",0.0765269350601935,0.750449589891054
"cond.497","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0150:MMO:Bamboo",-0.00659527447953046,0.804009139862091
"cond.498","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0150:MMO:Larval food",-0.243289126396081,0.787295528946573
"cond.499","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0164:EMO:Bamboo",-0.0113259658139876,0.729229000565706
"cond.500","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0164:EMO:Larval food",0.214865518617669,0.74317032213209
"cond.501","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0164:MEM:Bamboo",0.347377991069499,0.736904460673019
"cond.502","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0164:MEM:Larval food",-0.362336654800613,0.762722399882045
"cond.503","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0164:MMO:Bamboo",-0.274182813403884,0.78979368404488
"cond.504","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0164:MMO:Larval food",-0.0139943524974035,0.801340615417607
"cond.505","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0218:EMO:Bamboo",-0.111153126685631,0.783729068099495
"cond.506","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0218:EMO:Larval food",0.18592283474527,0.75797193602866
"cond.507","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0218:MEM:Bamboo",-0.166425157859803,0.784008396637921
"cond.508","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0218:MEM:Larval food",0.0957076732242297,0.752921455976922
"cond.509","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0218:MMO:Bamboo",-0.00893262704716659,0.803183551191675
"cond.510","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0218:MMO:Larval food",-0.201188076885068,0.785261613069696
"cond.511","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0262:EMO:Bamboo",-0.00853100981755791,0.803317226143778
"cond.512","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0262:EMO:Larval food",-0.372956555541154,0.800446399744035
"cond.513","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0262:MEM:Bamboo",-0.186589462434906,0.786377481964298
"cond.514","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0262:MEM:Larval food",0.187182032686472,0.758474717888334
"cond.515","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0262:MMO:Bamboo",-0.0666526009787825,0.789007098546889
"cond.516","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0262:MMO:Larval food",0.296558933779975,0.775742766650452
"cond.517","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0289:EMO:Bamboo",0.42553925328386,0.785156766299733
"cond.518","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0289:EMO:Larval food",-0.231770814357818,0.787831886027021
"cond.519","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0289:MEM:Bamboo",-0.116328111570376,0.756800296792654
"cond.520","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0289:MEM:Larval food",-0.0525535720243692,0.791741553033826
"cond.521","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0289:MMO:Bamboo",-0.261624082743127,0.789354348370892
"cond.522","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0289:MMO:Larval food",-0.00382506688280031,0.805036943122915
"cond.523","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0311:EMO:Bamboo",0.401811808028937,0.782742428507094
"cond.524","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0311:EMO:Larval food",-0.211356525367064,0.787227847328551
"cond.525","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0311:MEM:Bamboo",-0.106418456190552,0.757243477496419
"cond.526","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0311:MEM:Larval food",-0.0511947360887311,0.792056682672823
"cond.527","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0311:MMO:Bamboo",-0.239162174161177,0.787789889370801
"cond.528","cond","variable:Microbe_treatment:Food_type","(Intercept)","ASV0311:MMO:Larval food",-0.00391263833451458,0.805004653371558
