"","component","grpvar","term","grp","condval","condsd"
"cond.74","cond","variable:Microbe_treatment","(Intercept)","ASV0001:MMO",-1.12974905999709,1.36982189200299
"cond.75","cond","variable:Microbe_treatment","(Intercept)","ASV0002:ALL",-1.07825804729642,1.14518943057183
"cond.76","cond","variable:Microbe_treatment","(Intercept)","ASV0002:ECO",8.54618952551864,1.31060543803359
"cond.77","cond","variable:Microbe_treatment","(Intercept)","ASV0002:EMO",-0.86472877000338,1.1426003072059
"cond.78","cond","variable:Microbe_treatment","(Intercept)","ASV0002:MEM",-1.30413592985995,1.14251896818614
"cond.79","cond","variable:Microbe_treatment","(Intercept)","ASV0002:MMO",3.07714600755944,1.20387577367863
"cond.80","cond","variable:Microbe_treatment","(Intercept)","ASV0003:ALL",-0.715869794663477,1.17791544746115
"cond.81","cond","variable:Microbe_treatment","(Intercept)","ASV0003:ECO",-0.249488607822364,2.27285402293712
"cond.82","cond","variable:Microbe_treatment","(Intercept)","ASV0003:EMO",-4.89118364794385,1.42769504691613
"cond.83","cond","variable:Microbe_treatment","(Intercept)","ASV0003:MEM",1.15656707006602,1.15926007653391
"cond.84","cond","variable:Microbe_treatment","(Intercept)","ASV0003:MMO",6.90636188136367,1.20491404201515
"cond.85","cond","variable:Microbe_treatment","(Intercept)","ASV0004:ALL",2.06946349461099,1.22946787311848
"cond.86","cond","variable:Microbe_treatment","(Intercept)","ASV0004:ECO",-0.15817368528158,2.35284314196095
"cond.87","cond","variable:Microbe_treatment","(Intercept)","ASV0004:EMO",1.98621054931719,1.2267015263423
"cond.88","cond","variable:Microbe_treatment","(Intercept)","ASV0004:MEM",2.0126468314806,1.22481869482593
"cond.89","cond","variable:Microbe_treatment","(Intercept)","ASV0004:MMO",-0.989623123581173,1.90085617664969
"cond.90","cond","variable:Microbe_treatment","(Intercept)","ASV0005:ALL",2.35817261640395,1.22664038136328
"cond.91","cond","variable:Microbe_treatment","(Intercept)","ASV0005:ECO",-0.128682560086005,2.38067249010359
"cond.92","cond","variable:Microbe_treatment","(Intercept)","ASV0005:EMO",1.86229158653796,1.22588661154524
"cond.93","cond","variable:Microbe_treatment","(Intercept)","ASV0005:MEM",2.32564714401318,1.22346135141681
"cond.94","cond","variable:Microbe_treatment","(Intercept)","ASV0005:MMO",-1.17277096732774,1.84599087041216
"cond.95","cond","variable:Microbe_treatment","(Intercept)","ASV0007:ALL",-0.0882755320720554,1.17817877576078
"cond.96","cond","variable:Microbe_treatment","(Intercept)","ASV0007:ECO",-0.252966917062746,2.27028300584973
"cond.97","cond","variable:Microbe_treatment","(Intercept)","ASV0007:EMO",0.202036737949541,1.17186260938441
"cond.98","cond","variable:Microbe_treatment","(Intercept)","ASV0007:MEM",-0.0314010538870029,1.17199385452464
"cond.99","cond","variable:Microbe_treatment","(Intercept)","ASV0007:MMO",5.1961937645006,1.22633795632054
"cond.100","cond","variable:Microbe_treatment","(Intercept)","ASV0008:ALL",1.31423882701078,1.16322310387045
"cond.101","cond","variable:Microbe_treatment","(Intercept)","ASV0008:ECO",-0.475082782792999,2.1209398639627
"cond.102","cond","variable:Microbe_treatment","(Intercept)","ASV0008:EMO",1.30209438772783,1.16059287601909
"cond.103","cond","variable:Microbe_treatment","(Intercept)","ASV0008:MEM",1.39572373531129,1.15840832844085
"cond.104","cond","variable:Microbe_treatment","(Intercept)","ASV0008:MMO",0.66258050541573,1.33664209618721
"cond.105","cond","variable:Microbe_treatment","(Intercept)","ASV0009:ALL",0.86382076566578,1.15896896308932
"cond.106","cond","variable:Microbe_treatment","(Intercept)","ASV0009:ECO",-0.479374902064,2.11588122292345
"cond.107","cond","variable:Microbe_treatment","(Intercept)","ASV0009:EMO",0.413227725394713,1.15841920239559
"cond.108","cond","variable:Microbe_treatment","(Intercept)","ASV0009:MEM",0.489967343415736,1.15698732309591
"cond.109","cond","variable:Microbe_treatment","(Intercept)","ASV0009:MMO",4.05881891911383,1.21758245916669
"cond.110","cond","variable:Microbe_treatment","(Intercept)","ASV0010:ALL",1.9475642124995,1.21202041122754
"cond.111","cond","variable:Microbe_treatment","(Intercept)","ASV0010:ECO",-0.150785740415559,2.3593807161144
"cond.112","cond","variable:Microbe_treatment","(Intercept)","ASV0010:EMO",1.85138817509227,1.20954586807513
"cond.113","cond","variable:Microbe_treatment","(Intercept)","ASV0010:MEM",1.75001079191324,1.20845616850898
"cond.114","cond","variable:Microbe_treatment","(Intercept)","ASV0010:MMO",-1.18943737677188,1.83721609967345
"cond.115","cond","variable:Microbe_treatment","(Intercept)","ASV0011:ALL",1.25095259554459,1.22536195050673
"cond.116","cond","variable:Microbe_treatment","(Intercept)","ASV0011:ECO",-0.0739733721557179,2.43715903709199
"cond.117","cond","variable:Microbe_treatment","(Intercept)","ASV0011:EMO",2.15021049030585,1.21693175245549
"cond.118","cond","variable:Microbe_treatment","(Intercept)","ASV0011:MEM",1.92037664499632,1.21617925758885
"cond.119","cond","variable:Microbe_treatment","(Intercept)","ASV0011:MMO",-1.23361432327577,1.83660042426367
"cond.120","cond","variable:Microbe_treatment","(Intercept)","ASV0012:ALL",0.386011885649867,1.18501037888159
"cond.121","cond","variable:Microbe_treatment","(Intercept)","ASV0012:ECO",-0.185317208891422,2.32704100642842
"cond.122","cond","variable:Microbe_treatment","(Intercept)","ASV0012:EMO",1.04382792319711,1.17617498676067
"cond.123","cond","variable:Microbe_treatment","(Intercept)","ASV0012:MEM",0.869991212391101,1.17551026601738
"cond.124","cond","variable:Microbe_treatment","(Intercept)","ASV0012:MMO",2.99870992749858,1.25672256780986
"cond.125","cond","variable:Microbe_treatment","(Intercept)","ASV0015:ALL",1.23374713169802,1.26030734966346
"cond.126","cond","variable:Microbe_treatment","(Intercept)","ASV0015:ECO",-0.0252287981834432,2.49276736515482
"cond.127","cond","variable:Microbe_treatment","(Intercept)","ASV0015:EMO",1.637901185181,1.24717811661502
"cond.128","cond","variable:Microbe_treatment","(Intercept)","ASV0015:MEM",0.5839712205491,1.25750267438067
"cond.129","cond","variable:Microbe_treatment","(Intercept)","ASV0015:MMO",-0.470890162128535,2.12225991570533
"cond.130","cond","variable:Microbe_treatment","(Intercept)","ASV0016:ALL",0.951463861679808,1.19088723802012
"cond.131","cond","variable:Microbe_treatment","(Intercept)","ASV0016:ECO",-0.240483077616197,2.28072309354552
"cond.132","cond","variable:Microbe_treatment","(Intercept)","ASV0016:EMO",2.03945098570405,1.18604418964024
"cond.133","cond","variable:Microbe_treatment","(Intercept)","ASV0016:MEM",2.16444277862751,1.1847359725447
"cond.134","cond","variable:Microbe_treatment","(Intercept)","ASV0016:MMO",-1.55326894321543,1.74863230568619
"cond.135","cond","variable:Microbe_treatment","(Intercept)","ASV0017:ALL",-0.222094653800016,1.20639636854123
"cond.136","cond","variable:Microbe_treatment","(Intercept)","ASV0017:ECO",-0.397609853799495,2.16815641270662
"cond.137","cond","variable:Microbe_treatment","(Intercept)","ASV0017:EMO",-0.439738511240217,1.20054944943261
"cond.138","cond","variable:Microbe_treatment","(Intercept)","ASV0017:MEM",-0.0643512538162102,1.19152988770283
"cond.139","cond","variable:Microbe_treatment","(Intercept)","ASV0017:MMO",0.687337311138315,1.3445341382689
"cond.140","cond","variable:Microbe_treatment","(Intercept)","ASV0018:ALL",-3.62281230362873,1.51777297221396
"cond.141","cond","variable:Microbe_treatment","(Intercept)","ASV0018:ECO",7.83821342054016,1.27608926912731
"cond.142","cond","variable:Microbe_treatment","(Intercept)","ASV0018:EMO",-3.76763345420466,1.4983312153568
"cond.143","cond","variable:Microbe_treatment","(Intercept)","ASV0018:MEM",-3.79898451745554,1.49469530378755
"cond.144","cond","variable:Microbe_treatment","(Intercept)","ASV0018:MMO",3.64916630963895,1.22391969268783
"cond.145","cond","variable:Microbe_treatment","(Intercept)","ASV0020:ALL",0.330297705465828,1.25406269428023
"cond.146","cond","variable:Microbe_treatment","(Intercept)","ASV0020:ECO",-0.0880011748056443,2.42219560949139
"cond.147","cond","variable:Microbe_treatment","(Intercept)","ASV0020:EMO",1.79631211074897,1.2249461214867
"cond.148","cond","variable:Microbe_treatment","(Intercept)","ASV0020:MEM",1.61976398045913,1.22455451212713
"cond.149","cond","variable:Microbe_treatment","(Intercept)","ASV0020:MMO",-0.709283306741212,2.00299645052659
"cond.150","cond","variable:Microbe_treatment","(Intercept)","ASV0021:ALL",-0.0768129760079791,1.34687625298814
"cond.151","cond","variable:Microbe_treatment","(Intercept)","ASV0021:ECO",-0.0537776839632511,2.45965355410746
"cond.152","cond","variable:Microbe_treatment","(Intercept)","ASV0021:EMO",-0.0555020530119979,1.32343860593721
"cond.153","cond","variable:Microbe_treatment","(Intercept)","ASV0021:MEM",-0.138700717340458,1.32305332608818
"cond.154","cond","variable:Microbe_treatment","(Intercept)","ASV0021:MMO",-0.457172229235921,2.13490221290344
"cond.155","cond","variable:Microbe_treatment","(Intercept)","ASV0022:ALL",1.01812352197369,1.22334276522372
"cond.156","cond","variable:Microbe_treatment","(Intercept)","ASV0022:ECO",-0.0996679316760299,2.40990938759505
"cond.157","cond","variable:Microbe_treatment","(Intercept)","ASV0022:EMO",1.54907463997001,1.21217884400655
"cond.158","cond","variable:Microbe_treatment","(Intercept)","ASV0022:MEM",1.0991226084349,1.21335098303749
"cond.159","cond","variable:Microbe_treatment","(Intercept)","ASV0022:MMO",-0.871167430618454,1.93573719746073
"cond.160","cond","variable:Microbe_treatment","(Intercept)","ASV0023:ALL",1.2981039941637,1.25242849851736
"cond.161","cond","variable:Microbe_treatment","(Intercept)","ASV0023:ECO",-0.171356556547297,2.34094224149833
"cond.162","cond","variable:Microbe_treatment","(Intercept)","ASV0023:EMO",-0.914832490826265,1.29481582607448
"cond.163","cond","variable:Microbe_treatment","(Intercept)","ASV0023:MEM",0.64096007086178,1.24793604413111
"cond.164","cond","variable:Microbe_treatment","(Intercept)","ASV0023:MMO",-0.966129715075373,1.91546172128701
"cond.165","cond","variable:Microbe_treatment","(Intercept)","ASV0024:ALL",1.62945963966869,1.22321314110028
"cond.166","cond","variable:Microbe_treatment","(Intercept)","ASV0024:ECO",-0.0599018748448712,2.45261329144985
"cond.167","cond","variable:Microbe_treatment","(Intercept)","ASV0024:EMO",1.42891910667341,1.21929904995715
"cond.168","cond","variable:Microbe_treatment","(Intercept)","ASV0024:MEM",0.948699141973063,1.22031910857583
"cond.169","cond","variable:Microbe_treatment","(Intercept)","ASV0024:MMO",-0.90113063288192,1.92881825460433
"cond.170","cond","variable:Microbe_treatment","(Intercept)","ASV0025:ALL",0.214276369996831,1.22335818850386
"cond.171","cond","variable:Microbe_treatment","(Intercept)","ASV0025:ECO",-0.40016666408858,2.16812625035439
"cond.172","cond","variable:Microbe_treatment","(Intercept)","ASV0025:EMO",0.466906373788302,1.21109397591128
"cond.173","cond","variable:Microbe_treatment","(Intercept)","ASV0025:MEM",0.254545300941098,1.21209322463678
"cond.174","cond","variable:Microbe_treatment","(Intercept)","ASV0025:MMO",-1.61051015885049,1.75535821593367
"cond.175","cond","variable:Microbe_treatment","(Intercept)","ASV0027:ALL",0.028539534357128,1.19326375135946
"cond.176","cond","variable:Microbe_treatment","(Intercept)","ASV0027:ECO",-0.306007228401717,2.23051344928821
