"","component","grpvar","term","grp","condval","condsd"
"cond.330","cond","variable:Food_type","(Intercept)","ASV0003:Larval food",4.16695605917475,0.984052344258439
"cond.331","cond","variable:Food_type","(Intercept)","ASV0004:Bamboo",-0.627044934937542,1.26051813448844
"cond.332","cond","variable:Food_type","(Intercept)","ASV0004:Larval food",1.82410341893308,1.186837819496
"cond.333","cond","variable:Food_type","(Intercept)","ASV0005:Bamboo",-2.0212043329209,1.27040046961244
"cond.334","cond","variable:Food_type","(Intercept)","ASV0005:Larval food",2.46938262874042,1.05143287846324
"cond.335","cond","variable:Food_type","(Intercept)","ASV0006:Bamboo",0.2103748567973,1.03051125690324
"cond.336","cond","variable:Food_type","(Intercept)","ASV0006:Larval food",5.66651932879952,0.956249647768363
"cond.337","cond","variable:Food_type","(Intercept)","ASV0007:Bamboo",-1.23001815141808,1.07195731576901
"cond.338","cond","variable:Food_type","(Intercept)","ASV0007:Larval food",4.40316488031822,0.949913661758742
"cond.339","cond","variable:Food_type","(Intercept)","ASV0009:Bamboo",-0.704838172356106,1.0845735220972
"cond.340","cond","variable:Food_type","(Intercept)","ASV0009:Larval food",3.99016246202215,0.972718251344411
"cond.341","cond","variable:Food_type","(Intercept)","ASV0010:Bamboo",0.297223673078392,1.01292183216282
"cond.342","cond","variable:Food_type","(Intercept)","ASV0010:Larval food",2.13966636525587,1.00709583961984
"cond.343","cond","variable:Food_type","(Intercept)","ASV0011:Bamboo",-2.90494675047783,1.21876617071738
"cond.344","cond","variable:Food_type","(Intercept)","ASV0011:Larval food",2.38273450788133,0.991343332082219
"cond.345","cond","variable:Food_type","(Intercept)","ASV0012:Bamboo",-1.77428210102655,1.27389888028589
"cond.346","cond","variable:Food_type","(Intercept)","ASV0012:Larval food",2.26746465524708,1.06722552697334
"cond.347","cond","variable:Food_type","(Intercept)","ASV0013:Bamboo",4.19302889799416,0.962931791982515
"cond.348","cond","variable:Food_type","(Intercept)","ASV0013:Larval food",-2.35205730058199,1.59531720864307
"cond.349","cond","variable:Food_type","(Intercept)","ASV0016:Bamboo",-1.91319603227796,1.28590702673193
"cond.350","cond","variable:Food_type","(Intercept)","ASV0016:Larval food",2.41987256847847,1.06261653102417
"cond.351","cond","variable:Food_type","(Intercept)","ASV0019:Bamboo",1.4326554473366,1.05304902085541
"cond.352","cond","variable:Food_type","(Intercept)","ASV0019:Larval food",1.7430258840971,1.0895836084363
"cond.353","cond","variable:Food_type","(Intercept)","ASV0024:Bamboo",-0.750307928178462,1.03783093344832
"cond.354","cond","variable:Food_type","(Intercept)","ASV0024:Larval food",2.66068556900798,0.992066068278144
"cond.355","cond","variable:Food_type","(Intercept)","ASV0027:Bamboo",2.5515069149783,0.9662645746975
"cond.356","cond","variable:Food_type","(Intercept)","ASV0027:Larval food",-0.191132159388594,1.12928242718809
"cond.357","cond","variable:Food_type","(Intercept)","ASV0030:Bamboo",-1.96141316888019,1.42976717157027
"cond.358","cond","variable:Food_type","(Intercept)","ASV0030:Larval food",1.7888339977686,1.160927155389
"cond.359","cond","variable:Food_type","(Intercept)","ASV0032:Bamboo",2.79527721557356,0.976388531144445
"cond.360","cond","variable:Food_type","(Intercept)","ASV0032:Larval food",-2.83042938963787,1.55572623334606
"cond.361","cond","variable:Food_type","(Intercept)","ASV0033:Bamboo",1.83794652083726,1.01134293261306
"cond.362","cond","variable:Food_type","(Intercept)","ASV0033:Larval food",1.97624180259617,1.06057099722156
"cond.363","cond","variable:Food_type","(Intercept)","ASV0043:Bamboo",2.94366268843444,1.11916414029569
"cond.364","cond","variable:Food_type","(Intercept)","ASV0043:Larval food",-1.19017181555932,1.86835127173356
"cond.365","cond","variable:Food_type","(Intercept)","ASV0053:Bamboo",2.95283274197211,0.947379668587456
"cond.366","cond","variable:Food_type","(Intercept)","ASV0053:Larval food",-1.21952940947402,1.24785309809049
"cond.367","cond","variable:Food_type","(Intercept)","ASV0054:Bamboo",-0.389902549484163,1.13529636527903
"cond.368","cond","variable:Food_type","(Intercept)","ASV0054:Larval food",1.78989198363993,1.08782689240848
"cond.369","cond","variable:Food_type","(Intercept)","ASV0055:Bamboo",2.67184659578935,1.01651689096247
"cond.370","cond","variable:Food_type","(Intercept)","ASV0055:Larval food",-1.73405897690841,1.70882971093722
"cond.371","cond","variable:Food_type","(Intercept)","ASV0058:Bamboo",2.72372092288773,1.02087547262146
"cond.372","cond","variable:Food_type","(Intercept)","ASV0058:Larval food",-1.70756022669537,1.7220194728541
"cond.373","cond","variable:Food_type","(Intercept)","ASV0059:Bamboo",-1.36874081004395,1.06260865610739
"cond.374","cond","variable:Food_type","(Intercept)","ASV0059:Larval food",2.35465550796532,0.99157160471726
"cond.375","cond","variable:Food_type","(Intercept)","ASV0060:Bamboo",2.88608214026183,1.03483010955591
"cond.376","cond","variable:Food_type","(Intercept)","ASV0060:Larval food",-1.3972006391034,1.79516534903279
"cond.377","cond","variable:Food_type","(Intercept)","ASV0061:Bamboo",2.56049665105082,0.983400527081297
"cond.378","cond","variable:Food_type","(Intercept)","ASV0061:Larval food",0.451626723782823,1.17676415290905
"cond.379","cond","variable:Food_type","(Intercept)","ASV0066:Bamboo",-2.63733334487673,1.17072536066612
"cond.380","cond","variable:Food_type","(Intercept)","ASV0066:Larval food",1.32479437351654,1.01647241994378
"cond.381","cond","variable:Food_type","(Intercept)","ASV0070:Bamboo",1.79070318875153,1.00698745319924
"cond.382","cond","variable:Food_type","(Intercept)","ASV0070:Larval food",-3.12417183801827,1.58008976743225
"cond.383","cond","variable:Food_type","(Intercept)","ASV0079:Bamboo",0.555501103418722,0.974457611467604
"cond.384","cond","variable:Food_type","(Intercept)","ASV0079:Larval food",1.72465845810598,0.992907156982248
"cond.385","cond","variable:Food_type","(Intercept)","ASV0083:Bamboo",0.613741235382405,0.981330935176071
"cond.386","cond","variable:Food_type","(Intercept)","ASV0083:Larval food",1.57578602178009,1.00401416539838
"cond.387","cond","variable:Food_type","(Intercept)","ASV0085:Bamboo",-1.99358157902799,1.31536213594565
"cond.388","cond","variable:Food_type","(Intercept)","ASV0085:Larval food",1.19991196194216,1.14661623430271
"cond.389","cond","variable:Food_type","(Intercept)","ASV0087:Bamboo",2.4021177127231,0.991086889387793
"cond.390","cond","variable:Food_type","(Intercept)","ASV0087:Larval food",-2.40665015835519,1.58732381475094
"cond.391","cond","variable:Food_type","(Intercept)","ASV0099:Bamboo",0.68150012963436,1.03819533668202
"cond.392","cond","variable:Food_type","(Intercept)","ASV0099:Larval food",1.31771107231643,1.07692077658837
"cond.393","cond","variable:Food_type","(Intercept)","ASV0100:Bamboo",-2.55842484386421,1.22983701548665
"cond.394","cond","variable:Food_type","(Intercept)","ASV0100:Larval food",2.42297932543358,1.00779946951483
"cond.395","cond","variable:Food_type","(Intercept)","ASV0102:Bamboo",-2.2223697473542,1.19868545967593
"cond.396","cond","variable:Food_type","(Intercept)","ASV0102:Larval food",0.520673577227109,1.07936691293391
"cond.397","cond","variable:Food_type","(Intercept)","ASV0109:Bamboo",0.72579820446889,1.1489725399397
"cond.398","cond","variable:Food_type","(Intercept)","ASV0109:Larval food",-1.96377550278341,1.71249503102917
"cond.399","cond","variable:Food_type","(Intercept)","ASV0125:Bamboo",2.21709354204047,1.04614237538969
"cond.400","cond","variable:Food_type","(Intercept)","ASV0125:Larval food",-1.6077890380085,1.7366076649435
"cond.401","cond","variable:Food_type","(Intercept)","ASV0130:Bamboo",0.839853919547429,1.01185092967183
"cond.402","cond","variable:Food_type","(Intercept)","ASV0130:Larval food",1.14744098825715,1.06990218068326
"cond.403","cond","variable:Food_type","(Intercept)","ASV0134:Bamboo",0.211422556006339,1.14819130552303
"cond.404","cond","variable:Food_type","(Intercept)","ASV0134:Larval food",0.873679765648612,1.18292987736058
"cond.405","cond","variable:Food_type","(Intercept)","ASV0138:Bamboo",0.684313169978442,1.02329384929129
"cond.406","cond","variable:Food_type","(Intercept)","ASV0138:Larval food",-3.03086462685257,1.53466887987122
"cond.407","cond","variable:Food_type","(Intercept)","ASV0149:Bamboo",1.73701272975536,0.938326886600663
"cond.408","cond","variable:Food_type","(Intercept)","ASV0149:Larval food",-3.43160358352069,1.45198204922512
"cond.409","cond","variable:Food_type","(Intercept)","ASV0150:Bamboo",-3.95822429548589,1.43919834971223
"cond.410","cond","variable:Food_type","(Intercept)","ASV0150:Larval food",1.68887894275795,1.01341944027026
"cond.411","cond","variable:Food_type","(Intercept)","ASV0152:Bamboo",1.17510779586172,1.11755694058793
"cond.412","cond","variable:Food_type","(Intercept)","ASV0152:Larval food",-1.78247193072154,1.71656672244307
"cond.413","cond","variable:Food_type","(Intercept)","ASV0164:Bamboo",0.524404605857701,0.997763009311013
"cond.414","cond","variable:Food_type","(Intercept)","ASV0164:Larval food",-1.67438292602408,1.17284143436143
"cond.415","cond","variable:Food_type","(Intercept)","ASV0210:Bamboo",-1.79879473242205,1.35659571491651
"cond.416","cond","variable:Food_type","(Intercept)","ASV0210:Larval food",1.23603157926239,1.20508422010121
"cond.417","cond","variable:Food_type","(Intercept)","ASV0212:Bamboo",0.75820799827656,1.14203635109556
"cond.418","cond","variable:Food_type","(Intercept)","ASV0212:Larval food",-1.9737927830597,1.69796785304274
"cond.419","cond","variable:Food_type","(Intercept)","ASV0218:Bamboo",-3.62946117891707,1.4887586378107
"cond.420","cond","variable:Food_type","(Intercept)","ASV0218:Larval food",1.15578512592167,1.07553476380687
"cond.421","cond","variable:Food_type","(Intercept)","ASV0220:Bamboo",1.02477224721894,1.18117063450192
"cond.422","cond","variable:Food_type","(Intercept)","ASV0220:Larval food",-1.50712273951164,1.78695929030443
"cond.423","cond","variable:Food_type","(Intercept)","ASV0225:Bamboo",0.524498055740866,1.16895060326383
"cond.424","cond","variable:Food_type","(Intercept)","ASV0225:Larval food",-2.10304034764007,1.68835938792107
"cond.425","cond","variable:Food_type","(Intercept)","ASV0262:Bamboo",-3.3567925106079,1.563563651184
"cond.426","cond","variable:Food_type","(Intercept)","ASV0262:Larval food",1.11434800392728,1.16999159508268
"cond.427","cond","variable:Food_type","(Intercept)","ASV0276:Bamboo",0.721862051301794,1.16753250141453
"cond.428","cond","variable:Food_type","(Intercept)","ASV0276:Larval food",-2.04214067409024,1.69877731705533
"cond.429","cond","variable:Food_type","(Intercept)","ASV0289:Bamboo",0.272937123659367,1.03683379635356
"cond.430","cond","variable:Food_type","(Intercept)","ASV0289:Larval food",-3.43467945094704,1.52663058816023
"cond.431","cond","variable:Food_type","(Intercept)","ASV0311:Bamboo",0.480734605640627,1.0338022105539
"cond.432","cond","variable:Food_type","(Intercept)","ASV0311:Larval food",-3.159072240843,1.53509421746019
