"","component","grpvar","term","grp","condval","condsd"
"cond.264","cond","variable:food.microbes","(Intercept)","ASV0024:Bamboo_MMO",-1.33910611563932,4.31414079335792
"cond.265","cond","variable:food.microbes","(Intercept)","ASV0024:Larval food_ALL",8.28425566970109,2.54539986786147
"cond.266","cond","variable:food.microbes","(Intercept)","ASV0024:Larval food_ECO",-0.0382137149680109,6.21157983363345
"cond.267","cond","variable:food.microbes","(Intercept)","ASV0024:Larval food_EMO",5.22090639857867,2.05274187454962
"cond.268","cond","variable:food.microbes","(Intercept)","ASV0024:Larval food_MEM",5.21802454679859,2.02806688166617
"cond.269","cond","variable:food.microbes","(Intercept)","ASV0024:Larval food_MMO",-0.8589380144011,4.73280832061434
"cond.270","cond","variable:food.microbes","(Intercept)","ASV0025:Bamboo_ALL",2.2388582307569,1.94372368665204
"cond.271","cond","variable:food.microbes","(Intercept)","ASV0025:Bamboo_ECO",-0.0064279612440924,6.30843297280968
"cond.272","cond","variable:food.microbes","(Intercept)","ASV0025:Bamboo_EMO",2.86192093300768,1.93723334264805
"cond.273","cond","variable:food.microbes","(Intercept)","ASV0025:Bamboo_MEM",3.02206226557908,1.94157235460293
"cond.274","cond","variable:food.microbes","(Intercept)","ASV0025:Bamboo_MMO",-0.334442457718263,5.50177636035767
"cond.275","cond","variable:food.microbes","(Intercept)","ASV0025:Larval food_ALL",-1.48797205487589,4.2621445052243
"cond.276","cond","variable:food.microbes","(Intercept)","ASV0025:Larval food_ECO",-0.00354359391352563,6.31748260327293
"cond.277","cond","variable:food.microbes","(Intercept)","ASV0025:Larval food_EMO",-3.96771760214205,3.26431806430677
"cond.278","cond","variable:food.microbes","(Intercept)","ASV0025:Larval food_MEM",-3.82971438903199,3.29178756153018
"cond.279","cond","variable:food.microbes","(Intercept)","ASV0025:Larval food_MMO",-0.156451837113646,5.89096405618676
"cond.280","cond","variable:food.microbes","(Intercept)","ASV0027:Bamboo_ALL",0.475715017324841,1.87332124224743
"cond.281","cond","variable:food.microbes","(Intercept)","ASV0027:Bamboo_ECO",-0.015739987077598,6.27951191282638
"cond.282","cond","variable:food.microbes","(Intercept)","ASV0027:Bamboo_EMO",-8.70673922396198,2.63436184881393
"cond.283","cond","variable:food.microbes","(Intercept)","ASV0027:Bamboo_MEM",1.39354950464457,1.86837174374336
"cond.284","cond","variable:food.microbes","(Intercept)","ASV0027:Bamboo_MMO",12.8736826347153,2.01786445256248
"cond.285","cond","variable:food.microbes","(Intercept)","ASV0027:Larval food_ALL",-2.05841338302076,3.95599696919391
"cond.286","cond","variable:food.microbes","(Intercept)","ASV0027:Larval food_ECO",-0.00871313073972541,6.30129527382164
"cond.287","cond","variable:food.microbes","(Intercept)","ASV0027:Larval food_EMO",-4.69208863577402,3.10355941641437
"cond.288","cond","variable:food.microbes","(Intercept)","ASV0027:Larval food_MEM",-4.55102788624215,3.12282427207598
"cond.289","cond","variable:food.microbes","(Intercept)","ASV0027:Larval food_MMO",10.0741315657327,1.91623839141814
"cond.290","cond","variable:food.microbes","(Intercept)","ASV0033:Bamboo_ALL",0.331507544110688,2.61055676914391
"cond.291","cond","variable:food.microbes","(Intercept)","ASV0033:Bamboo_ECO",-0.00636767029556687,6.30862227073966
"cond.292","cond","variable:food.microbes","(Intercept)","ASV0033:Bamboo_EMO",0.669558113009267,2.37091087165164
"cond.293","cond","variable:food.microbes","(Intercept)","ASV0033:Bamboo_MEM",-0.755384040881871,2.46808887363134
"cond.294","cond","variable:food.microbes","(Intercept)","ASV0033:Bamboo_MMO",-0.305625980131865,5.62409946446325
"cond.295","cond","variable:food.microbes","(Intercept)","ASV0033:Larval food_ALL",-1.31046075036443,4.65342812698652
"cond.296","cond","variable:food.microbes","(Intercept)","ASV0033:Larval food_ECO",-0.00351027456740202,6.31758761472522
"cond.297","cond","variable:food.microbes","(Intercept)","ASV0033:Larval food_EMO",3.27781903981308,2.58292314609878
"cond.298","cond","variable:food.microbes","(Intercept)","ASV0033:Larval food_MEM",-3.47702461142651,3.7855249488883
"cond.299","cond","variable:food.microbes","(Intercept)","ASV0033:Larval food_MMO",-0.151406824662063,5.91420507805228
"cond.300","cond","variable:food.microbes","(Intercept)","ASV0036:Bamboo_ALL",-0.195345139921596,2.33771653934142
"cond.301","cond","variable:food.microbes","(Intercept)","ASV0036:Bamboo_ECO",-0.0632988774007993,6.13858800063135
"cond.302","cond","variable:food.microbes","(Intercept)","ASV0036:Bamboo_EMO",0.546803794497602,2.16888287369853
"cond.303","cond","variable:food.microbes","(Intercept)","ASV0036:Bamboo_MEM",1.21448381330891,2.20977755166035
"cond.304","cond","variable:food.microbes","(Intercept)","ASV0036:Bamboo_MMO",-1.17387873368835,4.67181805146424
"cond.305","cond","variable:food.microbes","(Intercept)","ASV0036:Larval food_ALL",5.23733319837532,2.87102585172743
"cond.306","cond","variable:food.microbes","(Intercept)","ASV0036:Larval food_ECO",-0.0357666991623684,6.21886858652602
"cond.307","cond","variable:food.microbes","(Intercept)","ASV0036:Larval food_EMO",5.41066559046893,2.36914118303775
"cond.308","cond","variable:food.microbes","(Intercept)","ASV0036:Larval food_MEM",4.89241501912266,2.32442737382014
"cond.309","cond","variable:food.microbes","(Intercept)","ASV0036:Larval food_MMO",-0.792932457293084,4.88217942337963
"cond.310","cond","variable:food.microbes","(Intercept)","ASV0037:Bamboo_ALL",0.88004625711252,2.68615635418159
"cond.311","cond","variable:food.microbes","(Intercept)","ASV0037:Bamboo_ECO",-0.0408362918123522,6.20380062267067
"cond.312","cond","variable:food.microbes","(Intercept)","ASV0037:Bamboo_EMO",0.367181121586395,2.4474505316549
"cond.313","cond","variable:food.microbes","(Intercept)","ASV0037:Bamboo_MEM",-8.12762900233358,3.95242101059412
"cond.314","cond","variable:food.microbes","(Intercept)","ASV0037:Bamboo_MMO",10.3741451343665,2.71951019414644
"cond.315","cond","variable:food.microbes","(Intercept)","ASV0037:Larval food_ALL",-2.19824216273122,4.60455900240046
"cond.316","cond","variable:food.microbes","(Intercept)","ASV0037:Larval food_ECO",-0.022855220991085,6.25774561934208
"cond.317","cond","variable:food.microbes","(Intercept)","ASV0037:Larval food_EMO",-4.57591797301152,4.23870552732532
"cond.318","cond","variable:food.microbes","(Intercept)","ASV0037:Larval food_MEM",4.04655291804231,2.59794467287904
"cond.319","cond","variable:food.microbes","(Intercept)","ASV0037:Larval food_MMO",11.055103453376,2.55170371040508
"cond.320","cond","variable:food.microbes","(Intercept)","ASV0039:Bamboo_ALL",2.18873201799839,1.99101170722907
"cond.321","cond","variable:food.microbes","(Intercept)","ASV0039:Bamboo_ECO",-0.0128297134295584,6.28850509082841
"cond.322","cond","variable:food.microbes","(Intercept)","ASV0039:Bamboo_EMO",2.28219612309605,1.95575865747948
"cond.323","cond","variable:food.microbes","(Intercept)","ASV0039:Bamboo_MEM",3.26448848958159,1.96956702018624
"cond.324","cond","variable:food.microbes","(Intercept)","ASV0039:Bamboo_MMO",-0.538647285987823,5.16329559524939
"cond.325","cond","variable:food.microbes","(Intercept)","ASV0039:Larval food_ALL",-1.90462602902642,4.06398176461645
"cond.326","cond","variable:food.microbes","(Intercept)","ASV0039:Larval food_ECO",-0.00709294700138633,6.30635410243697
"cond.327","cond","variable:food.microbes","(Intercept)","ASV0039:Larval food_EMO",2.66934065207451,2.08590393787983
"cond.328","cond","variable:food.microbes","(Intercept)","ASV0039:Larval food_MEM",-4.3574953687971,3.20880552269718
"cond.329","cond","variable:food.microbes","(Intercept)","ASV0039:Larval food_MMO",-0.277221454508781,5.61823172202817
"cond.330","cond","variable:food.microbes","(Intercept)","ASV0040:Bamboo_ALL",1.04272242132874,2.09760827393565
"cond.331","cond","variable:food.microbes","(Intercept)","ASV0040:Bamboo_ECO",-0.00428449914990937,6.31515364067907
"cond.332","cond","variable:food.microbes","(Intercept)","ASV0040:Bamboo_EMO",1.56183948262434,2.03858568137211
"cond.333","cond","variable:food.microbes","(Intercept)","ASV0040:Bamboo_MEM",1.46184424695781,2.05238593397588
"cond.334","cond","variable:food.microbes","(Intercept)","ASV0040:Bamboo_MMO",-0.240966460340332,5.70198267493847
"cond.335","cond","variable:food.microbes","(Intercept)","ASV0040:Larval food_ALL",-1.22983038760192,4.47962257573271
"cond.336","cond","variable:food.microbes","(Intercept)","ASV0040:Larval food_ECO",-0.00235968590143173,6.3212097030998
"cond.337","cond","variable:food.microbes","(Intercept)","ASV0040:Larval food_EMO",-3.58795825632713,3.41886832467302
"cond.338","cond","variable:food.microbes","(Intercept)","ASV0040:Larval food_MEM",-3.46149260422189,3.43967928758432
"cond.339","cond","variable:food.microbes","(Intercept)","ASV0040:Larval food_MMO",-0.108781464386059,6.01428379303139
"cond.340","cond","variable:food.microbes","(Intercept)","ASV0042:Bamboo_ALL",-0.355977965595377,1.9880025236072
"cond.341","cond","variable:food.microbes","(Intercept)","ASV0042:Bamboo_ECO",-0.0583559608876214,6.15270552873392
"cond.342","cond","variable:food.microbes","(Intercept)","ASV0042:Bamboo_EMO",0.904870237597616,1.94693024595961
"cond.343","cond","variable:food.microbes","(Intercept)","ASV0042:Bamboo_MEM",0.548987638070948,1.968648117886
"cond.344","cond","variable:food.microbes","(Intercept)","ASV0042:Bamboo_MMO",-1.23780530009747,4.41797050466052
"cond.345","cond","variable:food.microbes","(Intercept)","ASV0042:Larval food_ALL",5.73232591166881,2.5940764357619
"cond.346","cond","variable:food.microbes","(Intercept)","ASV0042:Larval food_ECO",-0.032904704443581,6.22740238547073
"cond.347","cond","variable:food.microbes","(Intercept)","ASV0042:Larval food_EMO",5.44477627402594,2.09903061778882
"cond.348","cond","variable:food.microbes","(Intercept)","ASV0042:Larval food_MEM",4.26476313362146,2.06985076280009
"cond.349","cond","variable:food.microbes","(Intercept)","ASV0042:Larval food_MMO",-0.785302891846691,4.82573626900146
"cond.350","cond","variable:food.microbes","(Intercept)","ASV0044:Bamboo_ALL",2.73018667979584,1.96014197243323
"cond.351","cond","variable:food.microbes","(Intercept)","ASV0044:Bamboo_ECO",-0.00705270226622103,6.30647877424349
"cond.352","cond","variable:food.microbes","(Intercept)","ASV0044:Bamboo_EMO",2.90845987816333,1.94603816087404
"cond.353","cond","variable:food.microbes","(Intercept)","ASV0044:Bamboo_MEM",3.37192838967321,1.95258614722914
"cond.354","cond","variable:food.microbes","(Intercept)","ASV0044:Bamboo_MMO",-0.357725277323608,5.45909694533539
"cond.355","cond","variable:food.microbes","(Intercept)","ASV0044:Larval food_ALL",-1.54004370076661,4.23664783795629
"cond.356","cond","variable:food.microbes","(Intercept)","ASV0044:Larval food_ECO",-0.00388908614680291,6.31639639267632
"cond.357","cond","variable:food.microbes","(Intercept)","ASV0044:Larval food_EMO",-4.03384866898911,3.25883346920598
"cond.358","cond","variable:food.microbes","(Intercept)","ASV0044:Larval food_MEM",-3.89662577997312,3.28408565112565
"cond.359","cond","variable:food.microbes","(Intercept)","ASV0044:Larval food_MMO",-0.169428081575992,5.8594130677512
"cond.360","cond","variable:food.microbes","(Intercept)","ASV0051:Bamboo_ALL",-2.84160466341375,1.96319297461756
"cond.361","cond","variable:food.microbes","(Intercept)","ASV0051:Bamboo_ECO",-0.178483420333366,5.83732157761728
"cond.362","cond","variable:food.microbes","(Intercept)","ASV0051:Bamboo_EMO",-2.30743561400343,1.93038394419237
"cond.363","cond","variable:food.microbes","(Intercept)","ASV0051:Bamboo_MEM",-2.21373848076629,1.95452262887355
"cond.364","cond","variable:food.microbes","(Intercept)","ASV0051:Bamboo_MMO",7.75842498939153,2.23131860051156
"cond.365","cond","variable:food.microbes","(Intercept)","ASV0051:Larval food_ALL",5.47378950414661,2.60098373678852
"cond.366","cond","variable:food.microbes","(Intercept)","ASV0051:Larval food_ECO",-0.105535694137484,6.02221844100442
"cond.367","cond","variable:food.microbes","(Intercept)","ASV0051:Larval food_EMO",3.61208451994746,2.08846206028536
"cond.368","cond","variable:food.microbes","(Intercept)","ASV0051:Larval food_MEM",3.96801364946661,2.05642550403611
"cond.369","cond","variable:food.microbes","(Intercept)","ASV0051:Larval food_MMO",10.0821020009226,2.07146599248041
"cond.370","cond","variable:food.microbes","(Intercept)","ASV0054:Bamboo_ALL",-1.27620734038623,2.28389631558342
"cond.371","cond","variable:food.microbes","(Intercept)","ASV0054:Bamboo_ECO",-0.018170399900532,6.27204013458527
"cond.372","cond","variable:food.microbes","(Intercept)","ASV0054:Bamboo_EMO",-2.20012368006023,2.12236887359083
"cond.373","cond","variable:food.microbes","(Intercept)","ASV0054:Bamboo_MEM",-0.0421579538911213,2.14669793059743
"cond.374","cond","variable:food.microbes","(Intercept)","ASV0054:Bamboo_MMO",10.4919294416481,2.42983415160449
"cond.375","cond","variable:food.microbes","(Intercept)","ASV0054:Larval food_ALL",-2.01579928148257,4.16780012947956
"cond.376","cond","variable:food.microbes","(Intercept)","ASV0054:Larval food_ECO",-0.0100693840898351,6.29707299310254
"cond.377","cond","variable:food.microbes","(Intercept)","ASV0054:Larval food_EMO",-4.56856692115732,3.3818020646773
"cond.378","cond","variable:food.microbes","(Intercept)","ASV0054:Larval food_MEM",-4.46643175868715,3.35511376522966
"cond.379","cond","variable:food.microbes","(Intercept)","ASV0054:Larval food_MMO",9.93060687048344,2.27305173943481
"cond.380","cond","variable:food.microbes","(Intercept)","ASV0057:Bamboo_ALL",0.270538412812562,2.05986587775752
"cond.381","cond","variable:food.microbes","(Intercept)","ASV0057:Bamboo_ECO",-0.0116280637276286,6.29222849772748
"cond.382","cond","variable:food.microbes","(Intercept)","ASV0057:Bamboo_EMO",-1.36552473295373,1.99198604028475
"cond.383","cond","variable:food.microbes","(Intercept)","ASV0057:Bamboo_MEM",1.51982800432201,2.0080848075918
"cond.384","cond","variable:food.microbes","(Intercept)","ASV0057:Bamboo_MMO",12.8620847338546,2.27022349066858
"cond.385","cond","variable:food.microbes","(Intercept)","ASV0057:Larval food_ALL",-1.81460886777733,4.13702228435754
"cond.386","cond","variable:food.microbes","(Intercept)","ASV0057:Larval food_ECO",-0.00642518403408815,6.30844238592436
"cond.387","cond","variable:food.microbes","(Intercept)","ASV0057:Larval food_EMO",-4.36466559176878,3.25562501763802
"cond.388","cond","variable:food.microbes","(Intercept)","ASV0057:Larval food_MEM",-4.23675418920919,3.26460110851821
"cond.389","cond","variable:food.microbes","(Intercept)","ASV0057:Larval food_MMO",-0.255303120785514,5.6670010017652
"cond.390","cond","variable:food.microbes","(Intercept)","ASV0059:Bamboo_ALL",-0.306819390856843,2.01306499234376
"cond.391","cond","variable:food.microbes","(Intercept)","ASV0059:Bamboo_ECO",-0.0214346769860513,6.26205164946292
"cond.392","cond","variable:food.microbes","(Intercept)","ASV0059:Bamboo_EMO",-0.356879536667641,1.95983099475372
"cond.393","cond","variable:food.microbes","(Intercept)","ASV0059:Bamboo_MEM",-8.6222291621774,2.71060795680806
"cond.394","cond","variable:food.microbes","(Intercept)","ASV0059:Bamboo_MMO",-0.733056592485873,4.91195577535003
"cond.395","cond","variable:food.microbes","(Intercept)","ASV0059:Larval food_ALL",6.99670445858571,2.5774285053943
"cond.396","cond","variable:food.microbes","(Intercept)","ASV0059:Larval food_ECO",-0.0118953865669745,6.29140311492626
"cond.397","cond","variable:food.microbes","(Intercept)","ASV0059:Larval food_EMO",5.1494674520069,2.10508267638134
"cond.398","cond","variable:food.microbes","(Intercept)","ASV0059:Larval food_MEM",5.33915669486212,2.07648382389112
"cond.399","cond","variable:food.microbes","(Intercept)","ASV0059:Larval food_MMO",-0.40756731515659,5.37050805735706
"cond.400","cond","variable:food.microbes","(Intercept)","ASV0063:Bamboo_ALL",0.433479018387968,2.00493326630068
"cond.401","cond","variable:food.microbes","(Intercept)","ASV0063:Bamboo_ECO",-0.03422662232884,6.22341787856018
"cond.402","cond","variable:food.microbes","(Intercept)","ASV0063:Bamboo_EMO",0.620955000569686,1.95403569269865
"cond.403","cond","variable:food.microbes","(Intercept)","ASV0063:Bamboo_MEM",0.439719172418113,1.9752274511263
"cond.404","cond","variable:food.microbes","(Intercept)","ASV0063:Bamboo_MMO",-0.94771685525959,4.67931350278687
"cond.405","cond","variable:food.microbes","(Intercept)","ASV0063:Larval food_ALL",4.84895010204752,2.59089377914132
"cond.406","cond","variable:food.microbes","(Intercept)","ASV0063:Larval food_ECO",-0.0191008291764624,6.2691981927796
"cond.407","cond","variable:food.microbes","(Intercept)","ASV0063:Larval food_EMO",3.21220784860876,2.10810899910603
"cond.408","cond","variable:food.microbes","(Intercept)","ASV0063:Larval food_MEM",2.45965745329594,2.07903479657046
"cond.409","cond","variable:food.microbes","(Intercept)","ASV0063:Larval food_MMO",-0.562500698629835,5.12123061802426
"cond.410","cond","variable:food.microbes","(Intercept)","ASV0065:Bamboo_ALL",0.390292417653078,1.98637820848193
"cond.411","cond","variable:food.microbes","(Intercept)","ASV0065:Bamboo_ECO",-0.0106496232562849,6.29526640189036
"cond.412","cond","variable:food.microbes","(Intercept)","ASV0065:Bamboo_EMO",0.264062684441247,1.94339572754998
"cond.413","cond","variable:food.microbes","(Intercept)","ASV0065:Bamboo_MEM",0.562293921736831,1.95750201077295
"cond.414","cond","variable:food.microbes","(Intercept)","ASV0065:Bamboo_MMO",11.3140235902934,2.18670168610635
"cond.415","cond","variable:food.microbes","(Intercept)","ASV0065:Larval food_ALL",-1.77955173061588,4.12288616025381
"cond.416","cond","variable:food.microbes","(Intercept)","ASV0065:Larval food_ECO",-0.00588197427807716,6.31014306027435
"cond.417","cond","variable:food.microbes","(Intercept)","ASV0065:Larval food_EMO",-4.33278203969754,3.21941772805125
"cond.418","cond","variable:food.microbes","(Intercept)","ASV0065:Larval food_MEM",-4.19897582557791,3.23588884780922
"cond.419","cond","variable:food.microbes","(Intercept)","ASV0065:Larval food_MMO",-0.238612091382654,5.70082810784658
"cond.420","cond","variable:food.microbes","(Intercept)","ASV0066:Bamboo_ALL",0.516915536585067,2.19277623725336
"cond.421","cond","variable:food.microbes","(Intercept)","ASV0066:Bamboo_ECO",-0.00858444427350794,6.30169632291873
"cond.422","cond","variable:food.microbes","(Intercept)","ASV0066:Bamboo_EMO",1.26648782869896,2.08494557815273
"cond.423","cond","variable:food.microbes","(Intercept)","ASV0066:Bamboo_MEM",1.3799508308568,2.11161679886467
"cond.424","cond","variable:food.microbes","(Intercept)","ASV0066:Bamboo_MMO",-0.400076329062947,5.41220441605899
"cond.425","cond","variable:food.microbes","(Intercept)","ASV0066:Larval food_ALL",-1.59750834808836,4.29731119896543
"cond.426","cond","variable:food.microbes","(Intercept)","ASV0066:Larval food_ECO",-0.00473698317413014,6.31373343991861
"cond.427","cond","variable:food.microbes","(Intercept)","ASV0066:Larval food_EMO",3.4043982734916,2.2651055263754
"cond.428","cond","variable:food.microbes","(Intercept)","ASV0066:Larval food_MEM",-3.94509067940011,3.38846360794507
"cond.429","cond","variable:food.microbes","(Intercept)","ASV0066:Larval food_MMO",-0.198334044520049,5.79591881721952
"cond.430","cond","variable:food.microbes","(Intercept)","ASV0069:Bamboo_ALL",2.01366681691087,1.94396842001169
"cond.431","cond","variable:food.microbes","(Intercept)","ASV0069:Bamboo_ECO",-0.00568023953336256,6.31077460005762
"cond.432","cond","variable:food.microbes","(Intercept)","ASV0069:Bamboo_EMO",2.01437975313773,1.93920101981168
"cond.433","cond","variable:food.microbes","(Intercept)","ASV0069:Bamboo_MEM",2.89425736849264,1.94241220619173
"cond.434","cond","variable:food.microbes","(Intercept)","ASV0069:Bamboo_MMO",-0.304483101903628,5.56073446766063
"cond.435","cond","variable:food.microbes","(Intercept)","ASV0069:Larval food_ALL",-1.41520343545276,4.30758514105069
"cond.436","cond","variable:food.microbes","(Intercept)","ASV0069:Larval food_ECO",-0.00313034410165078,6.31878269671317
"cond.437","cond","variable:food.microbes","(Intercept)","ASV0069:Larval food_EMO",-3.87045557491583,3.28434321323975
"cond.438","cond","variable:food.microbes","(Intercept)","ASV0069:Larval food_MEM",-3.73289836370625,3.31326972481501
"cond.439","cond","variable:food.microbes","(Intercept)","ASV0069:Larval food_MMO",-0.140405888253958,5.9311352146377
"cond.440","cond","variable:food.microbes","(Intercept)","ASV0072:Bamboo_ALL",2.36594786533491,1.95201185854994
"cond.441","cond","variable:food.microbes","(Intercept)","ASV0072:Bamboo_ECO",-0.00543540699093163,6.31154198870556
"cond.442","cond","variable:food.microbes","(Intercept)","ASV0072:Bamboo_EMO",1.9445873426779,1.94476467747259
"cond.443","cond","variable:food.microbes","(Intercept)","ASV0072:Bamboo_MEM",2.17817591310812,1.94830276422048
"cond.444","cond","variable:food.microbes","(Intercept)","ASV0072:Bamboo_MMO",-0.294116980680329,5.5822343190716
"cond.445","cond","variable:food.microbes","(Intercept)","ASV0072:Larval food_ALL",-1.38821479958917,4.3274688147233
"cond.446","cond","variable:food.microbes","(Intercept)","ASV0072:Larval food_ECO",-0.00299509028293107,6.3192084112112
"cond.447","cond","variable:food.microbes","(Intercept)","ASV0072:Larval food_EMO",-3.83273723379014,3.29583203531819
"cond.448","cond","variable:food.microbes","(Intercept)","ASV0072:Larval food_MEM",-3.69583824721494,3.32475652104651
"cond.449","cond","variable:food.microbes","(Intercept)","ASV0072:Larval food_MMO",-0.13502267418583,5.94490712985628
"cond.450","cond","variable:food.microbes","(Intercept)","ASV0073:Bamboo_ALL",1.32525139039103,2.1713104990802
"cond.451","cond","variable:food.microbes","(Intercept)","ASV0073:Bamboo_ECO",-0.0105766914759319,6.29549440835247
"cond.452","cond","variable:food.microbes","(Intercept)","ASV0073:Bamboo_EMO",1.42500573850978,2.07304376478825
"cond.453","cond","variable:food.microbes","(Intercept)","ASV0073:Bamboo_MEM",1.05673325626699,2.10162041021349
"cond.454","cond","variable:food.microbes","(Intercept)","ASV0073:Bamboo_MMO",-0.461975090508834,5.31142252180476
"cond.455","cond","variable:food.microbes","(Intercept)","ASV0073:Larval food_ALL",-1.72674345458237,4.22829900267563
"cond.456","cond","variable:food.microbes","(Intercept)","ASV0073:Larval food_ECO",-0.00584151028105622,6.31027024406674
"cond.457","cond","variable:food.microbes","(Intercept)","ASV0073:Larval food_EMO",4.6630493458283,2.24643170683828
"cond.458","cond","variable:food.microbes","(Intercept)","ASV0073:Larval food_MEM",-4.11461387554709,3.34918392417212
"cond.459","cond","variable:food.microbes","(Intercept)","ASV0073:Larval food_MMO",-0.235516680706298,5.71291031526584
"cond.460","cond","variable:food.microbes","(Intercept)","ASV0079:Bamboo_ALL",-8.10271840204199,2.81704021538496
"cond.461","cond","variable:food.microbes","(Intercept)","ASV0079:Bamboo_ECO",-0.00510885302449338,6.31256553993453
"cond.462","cond","variable:food.microbes","(Intercept)","ASV0079:Bamboo_EMO",-7.62705241567848,2.79613900627182
"cond.463","cond","variable:food.microbes","(Intercept)","ASV0079:Bamboo_MEM",-7.32471924825271,2.82756939375805
"cond.464","cond","variable:food.microbes","(Intercept)","ASV0079:Bamboo_MMO",-0.276553471270409,5.62715555892215
"cond.465","cond","variable:food.microbes","(Intercept)","ASV0079:Larval food_ALL",6.53467597432102,2.54355270300637
"cond.466","cond","variable:food.microbes","(Intercept)","ASV0079:Larval food_ECO",-0.00281473804232622,6.31977608913814
"cond.467","cond","variable:food.microbes","(Intercept)","ASV0079:Larval food_EMO",-3.71944937762929,3.37000725682547
"cond.468","cond","variable:food.microbes","(Intercept)","ASV0079:Larval food_MEM",4.44686514740759,2.08592925885484
"cond.469","cond","variable:food.microbes","(Intercept)","ASV0079:Larval food_MMO",12.7674090796624,2.08130509274879
"cond.470","cond","variable:food.microbes","(Intercept)","ASV0080:Bamboo_ALL",-0.431989367477175,2.28663733794442
"cond.471","cond","variable:food.microbes","(Intercept)","ASV0080:Bamboo_ECO",-0.0171139612289779,6.27528928194723
"cond.472","cond","variable:food.microbes","(Intercept)","ASV0080:Bamboo_EMO",1.02219564996316,2.13025416177522
"cond.473","cond","variable:food.microbes","(Intercept)","ASV0080:Bamboo_MEM",0.583932077563485,2.17111379016954
"cond.474","cond","variable:food.microbes","(Intercept)","ASV0080:Bamboo_MMO",-0.61354991905865,5.12783070845561
"cond.475","cond","variable:food.microbes","(Intercept)","ASV0080:Larval food_ALL",-1.98607156411139,4.17848334084611
"cond.476","cond","variable:food.microbes","(Intercept)","ASV0080:Larval food_ECO",-0.0094795147116483,6.29890976155089
"cond.477","cond","variable:food.microbes","(Intercept)","ASV0080:Larval food_EMO",3.38193269956607,2.33915489323511
"cond.478","cond","variable:food.microbes","(Intercept)","ASV0080:Larval food_MEM",3.80075971327716,2.28741125332494
"cond.479","cond","variable:food.microbes","(Intercept)","ASV0080:Larval food_MMO",-0.339977941732504,5.50880066085618
"cond.480","cond","variable:food.microbes","(Intercept)","ASV0082:Bamboo_ALL",-0.557378563999153,2.18066564685431
"cond.481","cond","variable:food.microbes","(Intercept)","ASV0082:Bamboo_ECO",-0.0176779224620455,6.27355577671598
"cond.482","cond","variable:food.microbes","(Intercept)","ASV0082:Bamboo_EMO",0.682499689542798,2.06574484006339
"cond.483","cond","variable:food.microbes","(Intercept)","ASV0082:Bamboo_MEM",0.446578601064083,2.09746404642171
"cond.484","cond","variable:food.microbes","(Intercept)","ASV0082:Bamboo_MMO",-0.637509668273423,5.07065811943917
"cond.485","cond","variable:food.microbes","(Intercept)","ASV0082:Larval food_ALL",-2.04847768825728,4.09490802199964
"cond.486","cond","variable:food.microbes","(Intercept)","ASV0082:Larval food_ECO",-0.00979432383310795,6.29792972751313
"cond.487","cond","variable:food.microbes","(Intercept)","ASV0082:Larval food_EMO",4.33351000648589,2.24856338432574
"cond.488","cond","variable:food.microbes","(Intercept)","ASV0082:Larval food_MEM",3.78451046497974,2.21149693455448
"cond.489","cond","variable:food.microbes","(Intercept)","ASV0082:Larval food_MMO",-0.350614023049613,5.48300146541117
"cond.490","cond","variable:food.microbes","(Intercept)","ASV0083:Bamboo_ALL",-7.75245848710738,2.7734557953973
"cond.491","cond","variable:food.microbes","(Intercept)","ASV0083:Bamboo_ECO",-0.00302194426306476,6.31912349484349
"cond.492","cond","variable:food.microbes","(Intercept)","ASV0083:Bamboo_EMO",-7.22240478437176,2.80233678104852
"cond.493","cond","variable:food.microbes","(Intercept)","ASV0083:Bamboo_MEM",-6.92841362568079,2.82765881508967
"cond.494","cond","variable:food.microbes","(Intercept)","ASV0083:Bamboo_MMO",-0.182056891687966,5.83003397375044
"cond.495","cond","variable:food.microbes","(Intercept)","ASV0083:Larval food_ALL",8.21555205809312,2.41849724117212
"cond.496","cond","variable:food.microbes","(Intercept)","ASV0083:Larval food_ECO",-0.00166339166312992,6.32340520231134
"cond.497","cond","variable:food.microbes","(Intercept)","ASV0083:Larval food_EMO",-3.35853217617163,3.41124635829036
"cond.498","cond","variable:food.microbes","(Intercept)","ASV0083:Larval food_MEM",-3.22759852833979,3.44428137129452
"cond.499","cond","variable:food.microbes","(Intercept)","ASV0083:Larval food_MMO",13.3947094822578,1.96633967282107
"cond.500","cond","variable:food.microbes","(Intercept)","ASV0084:Bamboo_ALL",0.386579619520721,2.01339201684799
"cond.501","cond","variable:food.microbes","(Intercept)","ASV0084:Bamboo_ECO",-0.0117764342973146,6.29176809440873
"cond.502","cond","variable:food.microbes","(Intercept)","ASV0084:Bamboo_EMO",1.0655962416506,1.95929750982322
"cond.503","cond","variable:food.microbes","(Intercept)","ASV0084:Bamboo_MEM",0.534350616234322,1.97685176384576
"cond.504","cond","variable:food.microbes","(Intercept)","ASV0084:Bamboo_MMO",11.4832859961843,2.22795078793873
"cond.505","cond","variable:food.microbes","(Intercept)","ASV0084:Larval food_ALL",-1.83613082448899,4.10719106007839
"cond.506","cond","variable:food.microbes","(Intercept)","ASV0084:Larval food_ECO",-0.0065075944194652,6.30818445254624
"cond.507","cond","variable:food.microbes","(Intercept)","ASV0084:Larval food_EMO",-4.39995168758011,3.22274869827709
